 rseg,year,month,supply_cfs
 XU2_4270_4650, 2002, 1,  3.38911939
 XU2_4270_4650, 2002, 2,  3.38911939
 XU2_4270_4650, 2002, 3,  3.38911939
 XU2_4270_4650, 2002, 4,  3.38911939
 XU2_4270_4650, 2002, 5,  3.38911939
 XU2_4270_4650, 2002, 6,  3.38911939
 XU2_4270_4650, 2002, 7,  3.38911939
 XU2_4270_4650, 2002, 8,  3.38911939
 XU2_4270_4650, 2002, 9,  3.38911939
 XU2_4270_4650, 2002, 10,  3.38911939
 XU2_4270_4650, 2002, 11,  3.38911939
 XU2_4270_4650, 2002, 12,  3.38911939
 XU2_4270_4650, 2003, 1,  3.38911939
 XU2_4270_4650, 2003, 2,  3.38911939
 XU2_4270_4650, 2003, 3,  3.38911939
 XU2_4270_4650, 2003, 4,  3.38911939
 XU2_4270_4650, 2003, 5,  3.38911939
 XU2_4270_4650, 2003, 6,  3.38911939
 XU2_4270_4650, 2003, 7,  3.38911939
 XU2_4270_4650, 2003, 8,  3.38911939
 XU2_4270_4650, 2003, 9,  3.38911939
 XU2_4270_4650, 2003, 10,  3.38911939
 XU2_4270_4650, 2003, 11,  3.38911939
 XU2_4270_4650, 2003, 12,  3.38911939
 XU2_4270_4650, 2004, 1,  3.38911939
 XU2_4270_4650, 2004, 2,  3.38911939
 XU2_4270_4650, 2004, 3,  3.38911939
 XU2_4270_4650, 2004, 4,  3.38911939
 XU2_4270_4650, 2004, 5,  3.38911939
 XU2_4270_4650, 2004, 6,  3.38911939
 XU2_4270_4650, 2004, 7,  3.38911939
 XU2_4270_4650, 2004, 8,  3.38911939
 XU2_4270_4650, 2004, 9,  3.38911939
 XU2_4270_4650, 2004, 10,  3.38911939
 XU2_4270_4650, 2004, 11,  3.38911939
 XU2_4270_4650, 2004, 12,  3.38911939
 XU2_4270_4650, 2005, 1,  3.38911939
 XU2_4270_4650, 2005, 2,  3.38911939
 XU2_4270_4650, 2005, 3,  3.38911939
 XU2_4270_4650, 2005, 4,  3.38911939
 XU2_4270_4650, 2005, 5,  3.38911939
 XU2_4270_4650, 2005, 6,  3.38911939
 XU2_4270_4650, 2005, 7,  3.38911939
 XU2_4270_4650, 2005, 8,  3.38911939
 XU2_4270_4650, 2005, 9,  3.38911939
 XU2_4270_4650, 2005, 10,  3.38911939
 XU2_4270_4650, 2005, 11,  3.38911939
 XU2_4270_4650, 2005, 12,  3.38911939
 XU2_4330_4480, 1984, 1,  67.2000046
 XU2_4330_4480, 1984, 2,  67.9000015
 XU2_4330_4480, 1984, 3,  68.8000031
 XU2_4330_4480, 1984, 4,  61.2000008
 XU2_4330_4480, 1984, 5,  58.5
 XU2_4330_4480, 1984, 6,  57.4000015
 XU2_4330_4480, 1984, 7,  60.2000008
 XU2_4330_4480, 1984, 8,  61.2000008
 XU2_4330_4480, 1984, 9,  50.3999977
 XU2_4330_4480, 1984, 10,  59.3999977
 XU2_4330_4480, 1984, 11,  65.2000046
 XU2_4330_4480, 1984, 12,  53.3000031
 XU2_4330_4480, 1985, 1,  67.2000046
 XU2_4330_4480, 1985, 2,  67.9000015
 XU2_4330_4480, 1985, 3,  68.8000031
 XU2_4330_4480, 1985, 4,  61.2000008
 XU2_4330_4480, 1985, 5,  58.5
 XU2_4330_4480, 1985, 6,  57.4000015
 XU2_4330_4480, 1985, 7,  60.2000008
 XU2_4330_4480, 1985, 8,  61.2000008
 XU2_4330_4480, 1985, 9,  50.3999977
 XU2_4330_4480, 1985, 10,  59.3999977
 XU2_4330_4480, 1985, 11,  65.2000046
 XU2_4330_4480, 1985, 12,  53.3000031
 XU2_4330_4480, 1986, 1,  54.2000008
 XU2_4330_4480, 1986, 2,  56.2000046
 XU2_4330_4480, 1986, 3,  48.8000031
 XU2_4330_4480, 1986, 4,  45.2000008
 XU2_4330_4480, 1986, 5,  58.1000023
 XU2_4330_4480, 1986, 6,  57.2000008
 XU2_4330_4480, 1986, 7,  56.7000046
 XU2_4330_4480, 1986, 8,  60.1000023
 XU2_4330_4480, 1986, 9,  57.0000038
 XU2_4330_4480, 1986, 10,  34.
 XU2_4330_4480, 1986, 11,  29.1000004
 XU2_4330_4480, 1986, 12,  53.3999977
 XU2_4330_4480, 1987, 1,  51.5
 XU2_4330_4480, 1987, 2,  55.5
 XU2_4330_4480, 1987, 3,  55.
 XU2_4330_4480, 1987, 4,  57.0000038
 XU2_4330_4480, 1987, 5,  55.9000053
 XU2_4330_4480, 1987, 6,  59.0999985
 XU2_4330_4480, 1987, 7,  61.1000023
 XU2_4330_4480, 1987, 8,  55.9000053
 XU2_4330_4480, 1987, 9,  59.9000015
 XU2_4330_4480, 1987, 10,  52.2000008
 XU2_4330_4480, 1987, 11,  52.2000008
 XU2_4330_4480, 1987, 12,  51.4000015
 XU2_4330_4480, 1988, 1,  56.9000015
 XU2_4330_4480, 1988, 2,  48.2999992
 XU2_4330_4480, 1988, 3,  39.2999992
 XU2_4330_4480, 1988, 4,  44.0999985
 XU2_4330_4480, 1988, 5,  59.0000038
 XU2_4330_4480, 1988, 6,  59.0000038
 XU2_4330_4480, 1988, 7,  99.8000107
 XU2_4330_4480, 1988, 8,  93.5
 XU2_4330_4480, 1988, 9,  83.3000031
 XU2_4330_4480, 1988, 10,  57.9000015
 XU2_4330_4480, 1988, 11,  45.9000015
 XU2_4330_4480, 1988, 12,  40.1000023
 XU2_4330_4480, 1989, 1,  43.
 XU2_4330_4480, 1989, 2,  62.8000031
 XU2_4330_4480, 1989, 3,  62.9000015
 XU2_4330_4480, 1989, 4,  63.0000038
 XU2_4330_4480, 1989, 5,  61.6000061
 XU2_4330_4480, 1989, 6,  62.3000031
 XU2_4330_4480, 1989, 7,  63.9000015
 XU2_4330_4480, 1989, 8,  59.3000031
 XU2_4330_4480, 1989, 9,  60.0000038
 XU2_4330_4480, 1989, 10,  61.
 XU2_4330_4480, 1989, 11,  55.1000023
 XU2_4330_4480, 1989, 12,  60.6000023
 XU2_4330_4480, 1990, 1,  47.0999985
 XU2_4330_4480, 1990, 2,  51.7000008
 XU2_4330_4480, 1990, 3,  51.4000015
 XU2_4330_4480, 1990, 4,  47.8000031
 XU2_4330_4480, 1990, 5,  40.4000015
 XU2_4330_4480, 1990, 6,  44.2000008
 XU2_4330_4480, 1990, 7,  62.
 XU2_4330_4480, 1990, 8,  60.2000008
 XU2_4330_4480, 1990, 9,  60.5000038
 XU2_4330_4480, 1990, 10,  55.
 XU2_4330_4480, 1990, 11,  59.3999977
 XU2_4330_4480, 1990, 12,  64.3000031
 XU2_4330_4480, 1991, 1,  72.8000031
 XU2_4330_4480, 1991, 2,  74.5
 XU2_4330_4480, 1991, 3,  74.
 XU2_4330_4480, 1991, 4,  81.0999985
 XU2_4330_4480, 1991, 5,  82.1000061
 XU2_4330_4480, 1991, 6,  84.2000046
 XU2_4330_4480, 1991, 7,  60.5000038
 XU2_4330_4480, 1991, 8,  44.8000031
 XU2_4330_4480, 1991, 9,  43.7000008
 XU2_4330_4480, 1991, 10,  43.3000031
 XU2_4330_4480, 1991, 11,  43.1000023
 XU2_4330_4480, 1991, 12,  42.1000023
 XU2_4330_4480, 1992, 1,  42.7000008
 XU2_4330_4480, 1992, 2,  46.3000031
 XU2_4330_4480, 1992, 3,  38.6000023
 XU2_4330_4480, 1992, 4,  85.9000015
 XU2_4330_4480, 1992, 5,  84.9000015
 XU2_4330_4480, 1992, 6,  93.7000046
 XU2_4330_4480, 1992, 7,  82.8000031
 XU2_4330_4480, 1992, 8,  84.
 XU2_4330_4480, 1992, 9,  83.5999985
 XU2_4330_4480, 1992, 10,  85.3000031
 XU2_4330_4480, 1992, 11,  87.5999985
 XU2_4330_4480, 1992, 12,  90.2000046
 XU2_4330_4480, 1993, 1,  92.3000031
 XU2_4330_4480, 1993, 2,  89.3000031
 XU2_4330_4480, 1993, 3,  90.0999985
 XU2_4330_4480, 1993, 4,  91.3000031
 XU2_4330_4480, 1993, 5,  95.2000046
 XU2_4330_4480, 1993, 6,  95.1000061
 XU2_4330_4480, 1993, 7,  93.3000031
 XU2_4330_4480, 1993, 8,  92.4000015
 XU2_4330_4480, 1993, 9,  91.7000046
 XU2_4330_4480, 1993, 10,  92.2000046
 XU2_4330_4480, 1993, 11,  75.9000015
 XU2_4330_4480, 1993, 12,  97.1999969
 XU2_4330_4480, 1994, 1,  85.3000031
 XU2_4330_4480, 1994, 2,  96.4000092
 XU2_4330_4480, 1994, 3,  98.5
 XU2_4330_4480, 1994, 4,  77.
 XU2_4330_4480, 1994, 5,  77.4000015
 XU2_4330_4480, 1994, 6,  79.9000015
 XU2_4330_4480, 1994, 7,  90.3000031
 XU2_4330_4480, 1994, 8,  97.7000046
 XU2_4330_4480, 1994, 9,  91.8000031
 XU2_4330_4480, 1994, 10,  91.1999969
 XU2_4330_4480, 1994, 11,  84.7000046
 XU2_4330_4480, 1994, 12,  74.
 XU2_4330_4480, 1995, 1,  80.
 XU2_4330_4480, 1995, 2,  94.7000046
 XU2_4330_4480, 1995, 3,  87.4000015
 XU2_4330_4480, 1995, 4,  80.2000046
 XU2_4330_4480, 1995, 5,  40.
 XU2_4330_4480, 1995, 6,  63.2000008
 XU2_4330_4480, 1995, 7,  63.7000008
 XU2_4330_4480, 1995, 8,  65.4000015
 XU2_4330_4480, 1995, 9,  62.6000023
 XU2_4330_4480, 1995, 10,  64.9000015
 XU2_4330_4480, 1995, 11,  69.6999969
 XU2_4330_4480, 1995, 12,  71.3000031
 XU2_4330_4480, 1996, 1,  67.7000046
 XU2_4330_4480, 1996, 2,  71.8000031
 XU2_4330_4480, 1996, 3,  75.8000031
 XU2_4330_4480, 1996, 4,  66.4000015
 XU2_4330_4480, 1996, 5,  71.2000046
 XU2_4330_4480, 1996, 6,  71.4000015
 XU2_4330_4480, 1996, 7,  71.5999985
 XU2_4330_4480, 1996, 8,  69.3000031
 XU2_4330_4480, 1996, 9,  70.8000031
 XU2_4330_4480, 1996, 10,  75.5999985
 XU2_4330_4480, 1996, 11,  73.6000061
 XU2_4330_4480, 1996, 12,  78.
 XU2_4330_4480, 1997, 1,  77.5
 XU2_4330_4480, 1997, 2,  76.0000076
 XU2_4330_4480, 1997, 3,  73.4000015
 XU2_4330_4480, 1997, 4,  74.9000015
 XU2_4330_4480, 1997, 5,  72.
 XU2_4330_4480, 1997, 6,  71.3000031
 XU2_4330_4480, 1997, 7,  81.2000046
 XU2_4330_4480, 1997, 8,  89.
 XU2_4330_4480, 1997, 9,  102.000008
 XU2_4330_4480, 1997, 10,  89.7000046
 XU2_4330_4480, 1997, 11,  82.1000061
 XU2_4330_4480, 1997, 12,  68.9000015
 XU2_4330_4480, 1998, 1,  68.4000015
 XU2_4330_4480, 1998, 2,  82.3000031
 XU2_4330_4480, 1998, 3,  77.3000031
 XU2_4330_4480, 1998, 4,  83.5999985
 XU2_4330_4480, 1998, 5,  89.2000046
 XU2_4330_4480, 1998, 6,  85.1999969
 XU2_4330_4480, 1998, 7,  92.8000031
 XU2_4330_4480, 1998, 8,  93.4000092
 XU2_4330_4480, 1998, 9,  89.5
 XU2_4330_4480, 1998, 10,  89.7000046
 XU2_4330_4480, 1998, 11,  82.1000061
 XU2_4330_4480, 1998, 12,  68.9000015
 XU2_4330_4480, 1999, 1,  68.4000015
 XU2_4330_4480, 1999, 2,  82.3000031
 XU2_4330_4480, 1999, 3,  77.3000031
 XU2_4330_4480, 1999, 4,  83.5999985
 XU2_4330_4480, 1999, 5,  89.2000046
 XU2_4330_4480, 1999, 6,  85.1999969
 XU2_4330_4480, 1999, 7,  92.8000031
 XU2_4330_4480, 1999, 8,  93.4000092
 XU2_4330_4480, 1999, 9,  89.5
 XU2_4330_4480, 1999, 10,  82.0000076
 XU2_4330_4480, 1999, 11,  66.8000031
 XU2_4330_4480, 1999, 12,  66.6225815
 XU2_4330_4480, 2000, 1,  73.3000031
 XU2_4330_4480, 2000, 2,  86.8000031
 XU2_4330_4480, 2000, 3,  90.2000046
 XU2_4330_4480, 2000, 4,  85.9000015
 XU2_4330_4480, 2000, 5,  70.8000031
 XU2_4330_4480, 2000, 6,  73.3000031
 XU2_4330_4480, 2000, 7,  72.8000031
 XU2_4330_4480, 2000, 8,  74.3000031
 XU2_4330_4480, 2000, 9,  73.4000015
 XU2_4330_4480, 2000, 10,  73.4000015
 XU2_4330_4480, 2000, 11,  73.4000015
 XU2_4330_4480, 2000, 12,  73.4000015
 XU2_4330_4480, 2001, 1,  73.7354889
 XU2_4330_4480, 2001, 2,  86.8000031
 XU2_4330_4480, 2001, 3,  90.2000046
 XU2_4330_4480, 2001, 4,  85.9000015
 XU2_4330_4480, 2001, 5,  70.8000031
 XU2_4330_4480, 2001, 6,  73.3000031
 XU2_4330_4480, 2001, 7,  72.8000031
 XU2_4330_4480, 2001, 8,  74.3000031
 XU2_4330_4480, 2001, 9,  73.4000015
 XU2_4330_4480, 2001, 10,  73.4000015
 XU2_4330_4480, 2001, 11,  73.4000015
 XU2_4330_4480, 2001, 12,  73.4000015
 XU2_4330_4480, 2002, 1,  73.7354889
 XU2_4330_4480, 2002, 2,  86.8000031
 XU2_4330_4480, 2002, 3,  90.2000046
 XU2_4330_4480, 2002, 4,  85.9000015
 XU2_4330_4480, 2002, 5,  70.8000031
 XU2_4330_4480, 2002, 6,  73.3000031
 XU2_4330_4480, 2002, 7,  72.8000031
 XU2_4330_4480, 2002, 8,  74.3000031
 XU2_4330_4480, 2002, 9,  73.4000015
 XU2_4330_4480, 2002, 10,  73.4000015
 XU2_4330_4480, 2002, 11,  73.4000015
 XU2_4330_4480, 2002, 12,  73.4000015
 XU2_4480_4650, 1984, 1,  61.4065094
 XU2_4480_4650, 1984, 2,  61.4065094
 XU2_4480_4650, 1984, 3,  61.4065094
 XU2_4480_4650, 1984, 4,  61.4065094
 XU2_4480_4650, 1984, 5,  61.4065094
 XU2_4480_4650, 1984, 6,  61.4065094
 XU2_4480_4650, 1984, 7,  61.4065094
 XU2_4480_4650, 1984, 8,  61.4065094
 XU2_4480_4650, 1984, 9,  61.4065094
 XU2_4480_4650, 1984, 10,  61.4065094
 XU2_4480_4650, 1984, 11,  61.4065094
 XU2_4480_4650, 1984, 12,  61.4065094
 XU2_4480_4650, 1985, 1,  61.4065094
 XU2_4480_4650, 1985, 2,  61.4065094
 XU2_4480_4650, 1985, 3,  61.4065094
 XU2_4480_4650, 1985, 4,  61.4065094
 XU2_4480_4650, 1985, 5,  61.4065094
 XU2_4480_4650, 1985, 6,  61.4065094
 XU2_4480_4650, 1985, 7,  61.4065094
 XU2_4480_4650, 1985, 8,  61.4065094
 XU2_4480_4650, 1985, 9,  61.4065094
 XU2_4480_4650, 1985, 10,  61.4065094
 XU2_4480_4650, 1985, 11,  61.4065094
 XU2_4480_4650, 1985, 12,  61.4065094
 XU2_4480_4650, 1986, 1,  51.2701035
 XU2_4480_4650, 1986, 2,  51.2701035
 XU2_4480_4650, 1986, 3,  51.2701035
 XU2_4480_4650, 1986, 4,  51.2701035
 XU2_4480_4650, 1986, 5,  51.2701035
 XU2_4480_4650, 1986, 6,  51.2701035
 XU2_4480_4650, 1986, 7,  51.2701035
 XU2_4480_4650, 1986, 8,  51.2701035
 XU2_4480_4650, 1986, 9,  51.2701035
 XU2_4480_4650, 1986, 10,  51.2701035
 XU2_4480_4650, 1986, 11,  51.2701035
 XU2_4480_4650, 1986, 12,  51.2701035
 XU2_4480_4650, 1987, 1,  55.6651268
 XU2_4480_4650, 1987, 2,  55.6651268
 XU2_4480_4650, 1987, 3,  55.6651268
 XU2_4480_4650, 1987, 4,  55.6651268
 XU2_4480_4650, 1987, 5,  55.6651268
 XU2_4480_4650, 1987, 6,  55.6651268
 XU2_4480_4650, 1987, 7,  55.6651268
 XU2_4480_4650, 1987, 8,  55.6651268
 XU2_4480_4650, 1987, 9,  55.6651268
 XU2_4480_4650, 1987, 10,  55.6651268
 XU2_4480_4650, 1987, 11,  55.6651268
 XU2_4480_4650, 1987, 12,  55.6651268
 XU2_4480_4650, 1988, 1,  52.6628876
 XU2_4480_4650, 1988, 2,  52.6628876
 XU2_4480_4650, 1988, 3,  52.6628876
 XU2_4480_4650, 1988, 4,  52.6628876
 XU2_4480_4650, 1988, 5,  52.6628876
 XU2_4480_4650, 1988, 6,  52.6628876
 XU2_4480_4650, 1988, 7,  52.6628876
 XU2_4480_4650, 1988, 8,  52.6628876
 XU2_4480_4650, 1988, 9,  52.6628876
 XU2_4480_4650, 1988, 10,  52.6628876
 XU2_4480_4650, 1988, 11,  52.6628876
 XU2_4480_4650, 1988, 12,  52.6628876
 XU2_4480_4650, 1989, 1,  59.4101753
 XU2_4480_4650, 1989, 2,  59.4101753
 XU2_4480_4650, 1989, 3,  59.4101753
 XU2_4480_4650, 1989, 4,  59.4101753
 XU2_4480_4650, 1989, 5,  59.4101753
 XU2_4480_4650, 1989, 6,  59.4101753
 XU2_4480_4650, 1989, 7,  59.4101753
 XU2_4480_4650, 1989, 8,  59.4101753
 XU2_4480_4650, 1989, 9,  59.4101753
 XU2_4480_4650, 1989, 10,  59.4101753
 XU2_4480_4650, 1989, 11,  59.4101753
 XU2_4480_4650, 1989, 12,  59.4101753
 XU2_4480_4650, 1990, 1,  53.1116753
 XU2_4480_4650, 1990, 2,  53.1116753
 XU2_4480_4650, 1990, 3,  53.1116753
 XU2_4480_4650, 1990, 4,  53.1116753
 XU2_4480_4650, 1990, 5,  53.1116753
 XU2_4480_4650, 1990, 6,  53.1116753
 XU2_4480_4650, 1990, 7,  53.1116753
 XU2_4480_4650, 1990, 8,  53.1116753
 XU2_4480_4650, 1990, 9,  53.1116753
 XU2_4480_4650, 1990, 10,  53.1116753
 XU2_4480_4650, 1990, 11,  53.1116753
 XU2_4480_4650, 1990, 12,  53.1116753
 XU2_4480_4650, 1991, 1,  62.1493301
 XU2_4480_4650, 1991, 2,  62.1493301
 XU2_4480_4650, 1991, 3,  62.1493301
 XU2_4480_4650, 1991, 4,  62.1493301
 XU2_4480_4650, 1991, 5,  62.1493301
 XU2_4480_4650, 1991, 6,  62.1493301
 XU2_4480_4650, 1991, 7,  62.1493301
 XU2_4480_4650, 1991, 8,  62.1493301
 XU2_4480_4650, 1991, 9,  62.1493301
 XU2_4480_4650, 1991, 10,  62.1493301
 XU2_4480_4650, 1991, 11,  62.1493301
 XU2_4480_4650, 1991, 12,  62.1493301
 XU2_4480_4650, 1992, 1,  75.1641617
 XU2_4480_4650, 1992, 2,  75.1641617
 XU2_4480_4650, 1992, 3,  75.1641617
 XU2_4480_4650, 1992, 4,  75.1641617
 XU2_4480_4650, 1992, 5,  75.1641617
 XU2_4480_4650, 1992, 6,  75.1641617
 XU2_4480_4650, 1992, 7,  75.1641617
 XU2_4480_4650, 1992, 8,  75.1641617
 XU2_4480_4650, 1992, 9,  75.1641617
 XU2_4480_4650, 1992, 10,  75.1641617
 XU2_4480_4650, 1992, 11,  75.1641617
 XU2_4480_4650, 1992, 12,  75.1641617
 XU2_4480_4650, 1993, 1,  89.7884521
 XU2_4480_4650, 1993, 2,  89.7884521
 XU2_4480_4650, 1993, 3,  89.7884521
 XU2_4480_4650, 1993, 4,  89.7884521
 XU2_4480_4650, 1993, 5,  89.7884521
 XU2_4480_4650, 1993, 6,  89.7884521
 XU2_4480_4650, 1993, 7,  89.7884521
 XU2_4480_4650, 1993, 8,  89.7884521
 XU2_4480_4650, 1993, 9,  89.7884521
 XU2_4480_4650, 1993, 10,  89.7884521
 XU2_4480_4650, 1993, 11,  89.7884521
 XU2_4480_4650, 1993, 12,  89.7884521
 XU2_4480_4650, 1994, 1,  87.0028687
 XU2_4480_4650, 1994, 2,  87.0028687
 XU2_4480_4650, 1994, 3,  87.0028687
 XU2_4480_4650, 1994, 4,  87.0028687
 XU2_4480_4650, 1994, 5,  87.0028687
 XU2_4480_4650, 1994, 6,  87.0028687
 XU2_4480_4650, 1994, 7,  87.0028687
 XU2_4480_4650, 1994, 8,  87.0028687
 XU2_4480_4650, 1994, 9,  87.0028687
 XU2_4480_4650, 1994, 10,  87.0028687
 XU2_4480_4650, 1994, 11,  87.0028687
 XU2_4480_4650, 1994, 12,  87.0028687
 XU2_4480_4650, 1995, 1,  69.7477646
 XU2_4480_4650, 1995, 2,  69.7477646
 XU2_4480_4650, 1995, 3,  69.7477646
 XU2_4480_4650, 1995, 4,  69.7477646
 XU2_4480_4650, 1995, 5,  69.7477646
 XU2_4480_4650, 1995, 6,  69.7477646
 XU2_4480_4650, 1995, 7,  69.7477646
 XU2_4480_4650, 1995, 8,  69.7477646
 XU2_4480_4650, 1995, 9,  69.7477646
 XU2_4480_4650, 1995, 10,  69.7477646
 XU2_4480_4650, 1995, 11,  69.7477646
 XU2_4480_4650, 1995, 12,  69.7477646
 XU2_4480_4650, 1996, 1,  70.5834427
 XU2_4480_4650, 1996, 2,  70.5834427
 XU2_4480_4650, 1996, 3,  70.5834427
 XU2_4480_4650, 1996, 4,  70.5834427
 XU2_4480_4650, 1996, 5,  70.5834427
 XU2_4480_4650, 1996, 6,  70.5834427
 XU2_4480_4650, 1996, 7,  70.5834427
 XU2_4480_4650, 1996, 8,  70.5834427
 XU2_4480_4650, 1996, 9,  70.5834427
 XU2_4480_4650, 1996, 10,  70.5834427
 XU2_4480_4650, 1996, 11,  70.5834427
 XU2_4480_4650, 1996, 12,  70.5834427
 XU2_4480_4650, 1998, 1,  81.8805008
 XU2_4480_4650, 1998, 2,  81.8805008
 XU2_4480_4650, 1998, 3,  81.8805008
 XU2_4480_4650, 1998, 4,  81.8805008
 XU2_4480_4650, 1998, 5,  81.8805008
 XU2_4480_4650, 1998, 6,  81.8805008
 XU2_4480_4650, 1998, 7,  81.8805008
 XU2_4480_4650, 1998, 8,  81.8805008
 XU2_4480_4650, 1998, 9,  81.8805008
 XU2_4480_4650, 1998, 10,  81.8805008
 XU2_4480_4650, 1998, 11,  81.8805008
 XU2_4480_4650, 1998, 12,  81.8805008
 XU2_4480_4650, 1999, 1,  56.3924675
 XU2_4480_4650, 1999, 2,  56.3924675
 XU2_4480_4650, 1999, 3,  56.3924675
 XU2_4480_4650, 1999, 4,  56.3924675
 XU2_4480_4650, 1999, 5,  56.3924675
 XU2_4480_4650, 1999, 6,  56.3924675
 XU2_4480_4650, 1999, 7,  56.3924675
 XU2_4480_4650, 1999, 8,  56.3924675
 XU2_4480_4650, 1999, 9,  56.3924675
 XU2_4480_4650, 1999, 10,  56.3924675
 XU2_4480_4650, 1999, 11,  56.3924675
 XU2_4480_4650, 1999, 12,  57.0579109
 XU2_4480_4650, 2000, 1,  77.0212173
 XU2_4480_4650, 2000, 2,  77.0212173
 XU2_4480_4650, 2000, 3,  77.0212173
 XU2_4480_4650, 2000, 4,  77.0212173
 XU2_4480_4650, 2000, 5,  77.0212173
 XU2_4480_4650, 2000, 6,  77.0212173
 XU2_4480_4650, 2000, 7,  77.0212173
 XU2_4480_4650, 2000, 8,  77.0212173
 XU2_4480_4650, 2000, 9,  77.0212173
 XU2_4480_4650, 2000, 10,  77.0212173
 XU2_4480_4650, 2000, 11,  77.0212173
 XU2_4480_4650, 2000, 12,  77.0212173
 XU2_4480_4650, 2001, 1,  77.0212173
 XU2_4480_4650, 2001, 2,  77.0212173
 XU2_4480_4650, 2001, 3,  77.0212173
 XU2_4480_4650, 2001, 4,  77.0212173
 XU2_4480_4650, 2001, 5,  77.0212173
 XU2_4480_4650, 2001, 6,  77.0212173
 XU2_4480_4650, 2001, 7,  77.0212173
 XU2_4480_4650, 2001, 8,  77.0212173
 XU2_4480_4650, 2001, 9,  77.0212173
 XU2_4480_4650, 2001, 10,  77.0212173
 XU2_4480_4650, 2001, 11,  77.0212173
 XU2_4480_4650, 2001, 12,  77.0212173
 XU2_4480_4650, 2002, 1,  77.0212173
 XU2_4480_4650, 2002, 2,  77.0212173
 XU2_4480_4650, 2002, 3,  77.0212173
 XU2_4480_4650, 2002, 4,  77.0212173
 XU2_4480_4650, 2002, 5,  77.0212173
 XU2_4480_4650, 2002, 6,  77.0212173
 XU2_4480_4650, 2002, 7,  77.0212173
 XU2_4480_4650, 2002, 8,  77.0212173
 XU2_4480_4650, 2002, 9,  77.0212173
 XU2_4480_4650, 2002, 10,  77.0212173
 XU2_4480_4650, 2002, 11,  77.0212173
 XU2_4480_4650, 2002, 12,  77.0212173
 XU2_4480_4650, 2003, 1,  77.0212173
 XU2_4480_4650, 2003, 2,  77.0212173
 XU2_4480_4650, 2003, 3,  77.0212173
 XU2_4480_4650, 2003, 4,  77.0212173
 XU2_4480_4650, 2003, 5,  77.0212173
 XU2_4480_4650, 2003, 6,  77.0212173
 XU2_4480_4650, 2003, 7,  77.0212173
 XU2_4480_4650, 2003, 8,  77.0212173
 XU2_4480_4650, 2003, 9,  77.0212173
 XU2_4480_4650, 2003, 10,  77.0212173
 XU2_4480_4650, 2003, 11,  77.0212173
 XU2_4480_4650, 2003, 12,  77.0212173
 XU2_4480_4650, 2004, 1,  77.0212173
 XU2_4480_4650, 2004, 2,  77.0212173
 XU2_4480_4650, 2004, 3,  77.0212173
 XU2_4480_4650, 2004, 4,  77.0212173
 XU2_4480_4650, 2004, 5,  77.0212173
 XU2_4480_4650, 2004, 6,  77.0212173
 XU2_4480_4650, 2004, 7,  77.0212173
 XU2_4480_4650, 2004, 8,  77.0212173
 XU2_4480_4650, 2004, 9,  77.0212173
 XU2_4480_4650, 2004, 10,  77.0212173
 XU2_4480_4650, 2004, 11,  77.0212173
 XU2_4480_4650, 2004, 12,  77.0212173
 XU2_4480_4650, 2005, 1,  77.0212173
 XU2_4480_4650, 2005, 2,  77.0212173
 XU2_4480_4650, 2005, 3,  77.0212173
 XU2_4480_4650, 2005, 4,  77.0212173
 XU2_4480_4650, 2005, 5,  77.0212173
 XU2_4480_4650, 2005, 6,  77.0212173
 XU2_4480_4650, 2005, 7,  77.0212173
 XU2_4480_4650, 2005, 8,  77.0212173
 XU2_4480_4650, 2005, 9,  77.0212173
 XU2_4480_4650, 2005, 10,  77.0212173
 XU2_4480_4650, 2005, 11,  77.0212173
 XU2_4480_4650, 2005, 12,  77.0212173
 XU3_4650_0001, 1990, 1,  0.0154754305
 XU3_4650_0001, 1990, 2,  0.0154754305
 XU3_4650_0001, 1990, 3,  0.0154754305
 XU3_4650_0001, 1990, 4,  0.0154754305
 XU3_4650_0001, 1990, 5,  0.0154754305
 XU3_4650_0001, 1990, 6,  0.0154754305
 XU3_4650_0001, 1990, 7,  0.0154754305
 XU3_4650_0001, 1990, 8,  0.0154754305
 XU3_4650_0001, 1990, 9,  0.0154754305
 XU3_4650_0001, 1990, 10,  0.0154754305
 XU3_4650_0001, 1990, 11,  0.0154754305
 XU3_4650_0001, 1990, 12,  0.0154754305
 YL0_6930_0000, 1984, 1,  14.5933313
 YL0_6930_0000, 1984, 2,  10.1054564
 YL0_6930_0000, 1984, 3,  9.99712849
 YL0_6930_0000, 1984, 4,  13.5100498
 YL0_6930_0000, 1984, 5,  14.2528715
 YL0_6930_0000, 1984, 6,  12.6279507
 YL0_6930_0000, 1984, 7,  13.3088713
 YL0_6930_0000, 1984, 8,  17.7348442
 YL0_6930_0000, 1984, 9,  19.4371414
 YL0_6930_0000, 1984, 10,  10.028079
 YL0_6930_0000, 1984, 11,  9.57929134
 YL0_6930_0000, 1984, 12,  8.96027374
 YL0_6930_0000, 1985, 1,  14.5933313
 YL0_6930_0000, 1985, 2,  10.1054564
 YL0_6930_0000, 1985, 3,  9.99712849
 YL0_6930_0000, 1985, 4,  13.5100498
 YL0_6930_0000, 1985, 5,  14.2528715
 YL0_6930_0000, 1985, 6,  12.6279507
 YL0_6930_0000, 1985, 7,  13.3088713
 YL0_6930_0000, 1985, 8,  17.7348442
 YL0_6930_0000, 1985, 9,  19.4371414
