 rseg,year,month,irrigation_cfs
 EU0_4120_0000, 1999, 8,  0.773771524
 EU0_4120_0000, 1999, 9,  0.603541791
 EU0_4120_0000, 1999, 10,  0.340459466
 EU0_4120_0000, 2000, 5,  0.324984044
 EU0_4120_0000, 2000, 6,  0.572590947
 EU0_4120_0000, 2000, 7,  0.727345228
 EU0_4120_0000, 2000, 8,  0.727345228
 EU0_4120_0000, 2000, 9,  0.572590947
 EU0_4120_0000, 2000, 10,  0.324984044
 EU0_4120_0000, 2001, 5,  0.324984044
 EU0_4120_0000, 2001, 6,  0.572590947
 EU0_4120_0000, 2001, 7,  0.727345228
 EU0_4120_0000, 2001, 8,  0.727345228
 EU0_4120_0000, 2001, 9,  0.572590947
 EU0_4120_0000, 2001, 10,  0.324984044
 EU0_4120_0000, 2002, 5,  0.324984044
 EU0_4120_0000, 2002, 6,  0.572590947
 EU0_4120_0000, 2002, 7,  0.727345228
 EU0_4120_0000, 2002, 8,  0.727345228
 EU0_4120_0000, 2002, 9,  0.572590947
 EU0_4120_0000, 2002, 10,  0.324984044
 EU0_4120_0000, 2003, 5,  0.324984044
 EU0_4120_0000, 2003, 6,  0.572590947
 EU0_4120_0000, 2003, 7,  0.727345228
 EU0_4120_0000, 2003, 8,  0.727345228
 EU0_4120_0000, 2003, 9,  0.572590947
 EU0_4120_0000, 2003, 10,  0.324984044
 EU0_4120_0000, 2004, 5,  0.324984044
 EU0_4120_0000, 2004, 6,  0.572590947
 EU0_4120_0000, 2004, 7,  0.727345228
 EU0_4120_0000, 2004, 8,  0.727345228
 EU0_4120_0000, 2004, 9,  0.572590947
 EU0_4120_0000, 2004, 10,  0.324984044
 EU0_4120_0000, 2005, 5,  0.324984044
 EU0_4120_0000, 2005, 6,  0.572590947
 EU0_4120_0000, 2005, 7,  0.727345228
 EU0_4120_0000, 2005, 8,  0.727345228
 EU0_4120_0000, 2005, 9,  0.572590947
 EU0_4120_0000, 2005, 10,  0.324984044
 EU0_4260_0000, 1997, 5,  0.0154754305
 EU0_4260_0000, 1997, 6,  0.0154754305
 EU0_4260_0000, 1997, 7,  0.0309508611
 EU0_4260_0000, 1997, 8,  0.0309508611
 EU0_4260_0000, 1997, 9,  0.0154754305
 EU0_4260_0000, 1997, 10,  0.0154754305
 EU0_4470_0000, 1995, 5,  0.139278874
 EU0_4470_0000, 1995, 6,  0.247606888
 EU0_4470_0000, 1995, 7,  0.309508622
 EU0_4470_0000, 1995, 8,  0.309508622
 EU0_4470_0000, 1995, 9,  0.247606888
 EU0_4470_0000, 1995, 10,  0.139278874
 EU0_4470_0000, 1996, 5,  0.0928525776
 EU0_4470_0000, 1996, 6,  0.170229733
 EU0_4470_0000, 1996, 7,  0.216656029
 EU0_4470_0000, 1996, 8,  0.216656029
 EU0_4470_0000, 1996, 9,  0.170229733
 EU0_4470_0000, 1996, 10,  0.0928525776
 EU0_4470_0000, 1997, 5,  0.433312058
 EU0_4470_0000, 1997, 6,  0.758296132
 EU0_4470_0000, 1997, 7,  0.959476709
 EU0_4470_0000, 1997, 8,  0.959476709
 EU0_4470_0000, 1997, 9,  0.758296132
 EU0_4470_0000, 1997, 10,  0.433312058
 EU0_4470_0000, 1998, 5,  0.278557748
 EU0_4470_0000, 1998, 6,  0.479738355
 EU0_4470_0000, 1998, 7,  0.619017243
 EU0_4470_0000, 1998, 8,  0.619017243
 EU0_4470_0000, 1998, 9,  0.479738355
 EU0_4470_0000, 1998, 10,  0.278557748
 EU0_4470_0000, 1999, 5,  0.0619017221
 EU0_4470_0000, 1999, 6,  0.108328015
 EU0_4470_0000, 1999, 7,  0.139278874
 EU0_4470_0000, 1999, 8,  0.139278874
 EU0_4470_0000, 1999, 9,  0.108328015
 EU0_4470_0000, 1999, 10,  0.0619017221
 EU0_4470_0000, 2000, 5,  0.247606888
 EU0_4470_0000, 2000, 6,  0.433312058
 EU0_4470_0000, 2000, 7,  0.557115495
 EU0_4470_0000, 2000, 8,  0.557115495
 EU0_4470_0000, 2000, 9,  0.433312058
 EU0_4470_0000, 2000, 10,  0.247606888
 EU0_4470_0000, 2001, 5,  0.247606888
 EU0_4470_0000, 2001, 6,  0.433312058
 EU0_4470_0000, 2001, 7,  0.557115495
 EU0_4470_0000, 2001, 8,  0.557115495
 EU0_4470_0000, 2001, 9,  0.433312058
 EU0_4470_0000, 2001, 10,  0.247606888
 EU0_4470_0000, 2002, 5,  0.247606888
 EU0_4470_0000, 2002, 6,  0.433312058
 EU0_4470_0000, 2002, 7,  0.557115495
 EU0_4470_0000, 2002, 8,  0.557115495
 EU0_4470_0000, 2002, 9,  0.433312058
 EU0_4470_0000, 2002, 10,  0.247606888
 EU0_4470_0000, 2003, 5,  0.247606888
 EU0_4470_0000, 2003, 6,  0.433312058
 EU0_4470_0000, 2003, 7,  0.557115495
 EU0_4470_0000, 2003, 8,  0.557115495
 EU0_4470_0000, 2003, 9,  0.433312058
 EU0_4470_0000, 2003, 10,  0.247606888
 EU0_4470_0000, 2004, 5,  0.247606888
 EU0_4470_0000, 2004, 6,  0.433312058
 EU0_4470_0000, 2004, 7,  0.557115495
 EU0_4470_0000, 2004, 8,  0.557115495
 EU0_4470_0000, 2004, 9,  0.433312058
 EU0_4470_0000, 2004, 10,  0.247606888
 EU0_4470_0000, 2005, 5,  0.247606888
 EU0_4470_0000, 2005, 6,  0.433312058
 EU0_4470_0000, 2005, 7,  0.557115495
 EU0_4470_0000, 2005, 8,  0.557115495
 EU0_4470_0000, 2005, 9,  0.433312058
 EU0_4470_0000, 2005, 10,  0.247606888
 EU0_4490_0000, 1986, 5,  0.0154754305
 EU0_4490_0000, 1986, 6,  0.0309508611
 EU0_4490_0000, 1986, 7,  0.0464262888
 EU0_4490_0000, 1986, 8,  0.0464262888
 EU0_4490_0000, 1986, 9,  0.0309508611
 EU0_4490_0000, 1986, 10,  0.0154754305
 EU0_4490_0000, 1987, 5,  0.0154754305
 EU0_4490_0000, 1987, 6,  0.0309508611
 EU0_4490_0000, 1987, 7,  0.0464262888
 EU0_4490_0000, 1987, 8,  0.0464262888
 EU0_4490_0000, 1987, 9,  0.0309508611
 EU0_4490_0000, 1987, 10,  0.0154754305
 EU0_4490_0000, 1988, 5,  0.0154754305
 EU0_4490_0000, 1988, 6,  0.0154754305
 EU0_4490_0000, 1988, 7,  0.0309508611
 EU0_4490_0000, 1988, 8,  0.0309508611
 EU0_4490_0000, 1988, 9,  0.0154754305
 EU0_4490_0000, 1988, 10,  0.0154754305
 EU0_4490_0000, 1989, 5,  0.0154754305
 EU0_4490_0000, 1989, 6,  0.0154754305
 EU0_4490_0000, 1989, 7,  0.0154754305
 EU0_4490_0000, 1989, 8,  0.0154754305
 EU0_4490_0000, 1989, 9,  0.0154754305
 EU0_4490_0000, 1989, 10,  0.0154754305
 EU0_4490_0000, 1990, 5,  0.0154754305
 EU0_4490_0000, 1990, 6,  0.0154754305
 EU0_4490_0000, 1990, 7,  0.0154754305
 EU0_4490_0000, 1990, 8,  0.0154754305
 EU0_4490_0000, 1990, 9,  0.0154754305
 EU0_4490_0000, 1990, 10,  0.0154754305
 EU0_4490_0000, 1991, 5,  0.0309508611
 EU0_4490_0000, 1991, 6,  0.0464262888
 EU0_4490_0000, 1991, 7,  0.0464262888
 EU0_4490_0000, 1991, 8,  0.0464262888
 EU0_4490_0000, 1991, 9,  0.0464262888
 EU0_4490_0000, 1991, 10,  0.0309508611
 EU0_4490_0000, 1992, 5,  0.0154754305
 EU0_4490_0000, 1992, 6,  0.0154754305
 EU0_4490_0000, 1992, 7,  0.0309508611
 EU0_4490_0000, 1992, 8,  0.0309508611
 EU0_4490_0000, 1992, 9,  0.0154754305
 EU0_4490_0000, 1992, 10,  0.0154754305
 EU0_4490_0000, 1993, 5,  0.0309508611
 EU0_4490_0000, 1993, 6,  0.0619017221
 EU0_4490_0000, 1993, 7,  0.0773771554
 EU0_4490_0000, 1993, 8,  0.0773771554
 EU0_4490_0000, 1993, 9,  0.0619017221
 EU0_4490_0000, 1993, 10,  0.0309508611
 EU0_4490_0000, 1994, 5,  0.0154754305
 EU0_4490_0000, 1994, 6,  0.0154754305
 EU0_4490_0000, 1994, 7,  0.0154754305
 EU0_4490_0000, 1994, 8,  0.0154754305
 EU0_4490_0000, 1994, 9,  0.0154754305
 EU0_4490_0000, 1994, 10,  0.0154754305
 EU0_4490_0000, 1995, 5,  0.0154754305
 EU0_4490_0000, 1995, 6,  0.0309508611
 EU0_4490_0000, 1995, 7,  0.0464262888
 EU0_4490_0000, 1995, 8,  0.0464262888
 EU0_4490_0000, 1995, 9,  0.0309508611
 EU0_4490_0000, 1995, 10,  0.0154754305
 EU0_4490_0000, 1996, 6,  0.0154754305
 EU0_4490_0000, 1996, 7,  0.0154754305
 EU0_4490_0000, 1996, 8,  0.0154754305
 EU0_4490_0000, 1996, 9,  0.0154754305
 EU0_4490_0000, 1998, 5,  0.0309508611
 EU0_4490_0000, 1998, 6,  0.0464262888
 EU0_4490_0000, 1998, 7,  0.0464262888
 EU0_4490_0000, 1998, 8,  0.0464262888
 EU0_4490_0000, 1998, 9,  0.0464262888
 EU0_4490_0000, 1998, 10,  0.0309508611
 EU0_4490_0000, 1999, 5,  0.0154754305
 EU0_4490_0000, 1999, 6,  0.0309508611
 EU0_4490_0000, 1999, 7,  0.0309508611
 EU0_4490_0000, 1999, 8,  0.0309508611
 EU0_4490_0000, 1999, 9,  0.0309508611
 EU0_4490_0000, 1999, 10,  0.0154754305
 EU0_4490_0000, 2000, 5,  0.0154754305
 EU0_4490_0000, 2000, 6,  0.0154754305
 EU0_4490_0000, 2000, 7,  0.0309508611
 EU0_4490_0000, 2000, 8,  0.0309508611
 EU0_4490_0000, 2000, 9,  0.0154754305
 EU0_4490_0000, 2000, 10,  0.0154754305
 EU0_4490_0000, 2001, 5,  0.0154754305
 EU0_4490_0000, 2001, 6,  0.0154754305
 EU0_4490_0000, 2001, 7,  0.0309508611
 EU0_4490_0000, 2001, 8,  0.0309508611
 EU0_4490_0000, 2001, 9,  0.0154754305
 EU0_4490_0000, 2001, 10,  0.0154754305
 EU0_4490_0000, 2002, 5,  0.0154754305
 EU0_4490_0000, 2002, 6,  0.0154754305
 EU0_4490_0000, 2002, 7,  0.0309508611
 EU0_4490_0000, 2002, 8,  0.0309508611
 EU0_4490_0000, 2002, 9,  0.0154754305
 EU0_4490_0000, 2002, 10,  0.0154754305
 EU0_4490_0000, 2003, 5,  0.0154754305
 EU0_4490_0000, 2003, 6,  0.0154754305
 EU0_4490_0000, 2003, 7,  0.0309508611
 EU0_4490_0000, 2003, 8,  0.0309508611
 EU0_4490_0000, 2003, 9,  0.0154754305
 EU0_4490_0000, 2003, 10,  0.0154754305
 EU0_4490_0000, 2004, 5,  0.0154754305
 EU0_4490_0000, 2004, 6,  0.0154754305
 EU0_4490_0000, 2004, 7,  0.0309508611
 EU0_4490_0000, 2004, 8,  0.0309508611
 EU0_4490_0000, 2004, 9,  0.0154754305
 EU0_4490_0000, 2004, 10,  0.0154754305
 EU0_4490_0000, 2005, 5,  0.0154754305
 EU0_4490_0000, 2005, 6,  0.0154754305
 EU0_4490_0000, 2005, 7,  0.0309508611
 EU0_4490_0000, 2005, 8,  0.0309508611
 EU0_4490_0000, 2005, 9,  0.0154754305
 EU0_4490_0000, 2005, 10,  0.0154754305
 EU0_4610_0000, 1991, 5,  0.0619017221
 EU0_4610_0000, 1991, 6,  0.123803444
 EU0_4610_0000, 1991, 7,  0.154754311
 EU0_4610_0000, 1991, 8,  0.154754311
 EU0_4610_0000, 1991, 9,  0.123803444
 EU0_4610_0000, 1991, 10,  0.0619017221
 EU0_4610_0000, 1992, 5,  0.123803444
 EU0_4610_0000, 1992, 6,  0.216656029
 EU0_4610_0000, 1992, 7,  0.263082325
 EU0_4610_0000, 1992, 8,  0.263082325
 EU0_4610_0000, 1992, 9,  0.216656029
 EU0_4610_0000, 1992, 10,  0.123803444
 EU0_4610_0000, 1993, 5,  0.139278874
 EU0_4610_0000, 1993, 6,  0.247606888
 EU0_4610_0000, 1993, 7,  0.324984044
 EU0_4610_0000, 1993, 8,  0.324984044
 EU0_4610_0000, 1993, 9,  0.247606888
 EU0_4610_0000, 1993, 10,  0.139278874
 EU0_4610_0000, 1994, 5,  0.0773771554
 EU0_4610_0000, 1994, 6,  0.139278874
 EU0_4610_0000, 1994, 7,  0.185705155
 EU0_4610_0000, 1994, 8,  0.185705155
 EU0_4610_0000, 1994, 9,  0.139278874
 EU0_4610_0000, 1994, 10,  0.0773771554
 EU0_4610_0000, 1995, 5,  0.123803444
 EU0_4610_0000, 1995, 6,  0.216656029
 EU0_4610_0000, 1995, 7,  0.278557748
 EU0_4610_0000, 1995, 8,  0.278557748
 EU0_4610_0000, 1995, 9,  0.216656029
 EU0_4610_0000, 1995, 10,  0.123803444
 EU0_4610_0000, 1996, 5,  0.108328015
 EU0_4610_0000, 1996, 6,  0.201180592
 EU0_4610_0000, 1996, 7,  0.263082325
 EU0_4610_0000, 1996, 8,  0.263082325
 EU0_4610_0000, 1996, 9,  0.201180592
 EU0_4610_0000, 1996, 10,  0.108328015
 EU0_4610_0000, 1997, 5,  0.0154754305
 EU0_4610_0000, 1997, 6,  0.0464262888
 EU0_4610_0000, 1997, 7,  0.0464262888
 EU0_4610_0000, 1997, 8,  0.0464262888
 EU0_4610_0000, 1997, 9,  0.0464262888
 EU0_4610_0000, 1997, 10,  0.0154754305
 EU0_4610_0000, 1998, 5,  0.0464262888
 EU0_4610_0000, 1998, 6,  0.0619017221
 EU0_4610_0000, 1998, 7,  0.0928525776
 EU0_4610_0000, 1998, 8,  0.0928525776
 EU0_4610_0000, 1998, 9,  0.0619017221
 EU0_4610_0000, 1998, 10,  0.0464262888
 EU0_4610_0000, 1999, 5,  0.0309508611
 EU0_4610_0000, 1999, 6,  0.0619017221
 EU0_4610_0000, 1999, 7,  0.0773771554
 EU0_4610_0000, 1999, 8,  0.0773771554
 EU0_4610_0000, 1999, 9,  0.0619017221
 EU0_4610_0000, 1999, 10,  0.0309508611
 EU0_4610_0000, 2000, 5,  0.0464262888
 EU0_4610_0000, 2000, 6,  0.0773771554
 EU0_4610_0000, 2000, 7,  0.0928525776
 EU0_4610_0000, 2000, 8,  0.0928525776
 EU0_4610_0000, 2000, 9,  0.0773771554
 EU0_4610_0000, 2000, 10,  0.0464262888
 EU0_4610_0000, 2001, 5,  0.0464262888
 EU0_4610_0000, 2001, 6,  0.0773771554
 EU0_4610_0000, 2001, 7,  0.0928525776
 EU0_4610_0000, 2001, 8,  0.0928525776
 EU0_4610_0000, 2001, 9,  0.0773771554
 EU0_4610_0000, 2001, 10,  0.0464262888
 EU0_4610_0000, 2002, 5,  0.0464262888
 EU0_4610_0000, 2002, 6,  0.0773771554
 EU0_4610_0000, 2002, 7,  0.0928525776
 EU0_4610_0000, 2002, 8,  0.0928525776
 EU0_4610_0000, 2002, 9,  0.0773771554
 EU0_4610_0000, 2002, 10,  0.0464262888
 EU0_4610_0000, 2003, 5,  0.0464262888
 EU0_4610_0000, 2003, 6,  0.0773771554
 EU0_4610_0000, 2003, 7,  0.0928525776
 EU0_4610_0000, 2003, 8,  0.0928525776
 EU0_4610_0000, 2003, 9,  0.0773771554
 EU0_4610_0000, 2003, 10,  0.0464262888
 EU0_4610_0000, 2004, 5,  0.0464262888
 EU0_4610_0000, 2004, 6,  0.0773771554
 EU0_4610_0000, 2004, 7,  0.0928525776
 EU0_4610_0000, 2004, 8,  0.0928525776
 EU0_4610_0000, 2004, 9,  0.0773771554
 EU0_4610_0000, 2004, 10,  0.0464262888
 EU0_4610_0000, 2005, 5,  0.0464262888
 EU0_4610_0000, 2005, 6,  0.0773771554
 EU0_4610_0000, 2005, 7,  0.0928525776
 EU0_4610_0000, 2005, 8,  0.0928525776
 EU0_4610_0000, 2005, 9,  0.0773771554
 EU0_4610_0000, 2005, 10,  0.0464262888
 EU1_2650_0001, 1984, 5,  0.0154754305
 EU1_2650_0001, 1984, 6,  0.0309508611
 EU1_2650_0001, 1984, 7,  0.0464262888
 EU1_2650_0001, 1984, 8,  0.0464262888
 EU1_2650_0001, 1984, 9,  0.0309508611
 EU1_2650_0001, 1984, 10,  0.0154754305
 EU1_2650_0001, 1985, 5,  0.0154754305
 EU1_2650_0001, 1985, 6,  0.0309508611
 EU1_2650_0001, 1985, 7,  0.0464262888
 EU1_2650_0001, 1985, 8,  0.0464262888
 EU1_2650_0001, 1985, 9,  0.0309508611
 EU1_2650_0001, 1985, 10,  0.0154754305
 EU1_2650_0001, 1986, 5,  0.0619017221
 EU1_2650_0001, 1986, 6,  0.108328015
 EU1_2650_0001, 1986, 7,  0.139278874
 EU1_2650_0001, 1986, 8,  0.139278874
 EU1_2650_0001, 1986, 9,  0.108328015
 EU1_2650_0001, 1986, 10,  0.0619017221
 EU1_2650_0001, 1987, 5,  0.0928525776
 EU1_2650_0001, 1987, 6,  0.170229733
 EU1_2650_0001, 1987, 7,  0.232131466
 EU1_2650_0001, 1987, 8,  0.232131466
 EU1_2650_0001, 1987, 9,  0.170229733
 EU1_2650_0001, 1987, 10,  0.0928525776
 EU1_2650_0001, 1988, 5,  0.139278874
 EU1_2650_0001, 1988, 6,  0.247606888
 EU1_2650_0001, 1988, 7,  0.324984044
 EU1_2650_0001, 1988, 8,  0.324984044
 EU1_2650_0001, 1988, 9,  0.247606888
 EU1_2650_0001, 1988, 10,  0.139278874
 EU1_2650_0001, 1989, 5,  0.185705155
 EU1_2650_0001, 1989, 6,  0.324984044
 EU1_2650_0001, 1989, 7,  0.402361184
 EU1_2650_0001, 1989, 8,  0.402361184
 EU1_2650_0001, 1989, 9,  0.324984044
 EU1_2650_0001, 1989, 10,  0.185705155
 EU1_2650_0001, 1990, 5,  0.216656029
 EU1_2650_0001, 1990, 6,  0.386885762
 EU1_2650_0001, 1990, 7,  0.495213777
 EU1_2650_0001, 1990, 8,  0.495213777
 EU1_2650_0001, 1990, 9,  0.386885762
 EU1_2650_0001, 1990, 10,  0.216656029
 EU1_2650_0001, 1991, 5,  0.185705155
 EU1_2650_0001, 1991, 6,  0.340459466
 EU1_2650_0001, 1991, 7,  0.433312058
 EU1_2650_0001, 1991, 8,  0.433312058
 EU1_2650_0001, 1991, 9,  0.340459466
 EU1_2650_0001, 1991, 10,  0.185705155
 EU1_2650_0001, 1992, 5,  0.170229733
 EU1_2650_0001, 1992, 6,  0.29403317
 EU1_2650_0001, 1992, 7,  0.386885762
 EU1_2650_0001, 1992, 8,  0.386885762
 EU1_2650_0001, 1992, 9,  0.29403317
 EU1_2650_0001, 1992, 10,  0.170229733
 EU1_2650_0001, 1993, 5,  0.154754311
 EU1_2650_0001, 1993, 6,  0.263082325
 EU1_2650_0001, 1993, 7,  0.340459466
 EU1_2650_0001, 1993, 8,  0.340459466
 EU1_2650_0001, 1993, 9,  0.263082325
 EU1_2650_0001, 1993, 10,  0.154754311
 EU1_2650_0001, 1994, 5,  0.123803444
 EU1_2650_0001, 1994, 6,  0.216656029
 EU1_2650_0001, 1994, 7,  0.278557748
 EU1_2650_0001, 1994, 8,  0.278557748
 EU1_2650_0001, 1994, 9,  0.216656029
 EU1_2650_0001, 1994, 10,  0.123803444
 EU1_2650_0001, 1995, 5,  0.0928525776
 EU1_2650_0001, 1995, 6,  0.154754311
 EU1_2650_0001, 1995, 7,  0.201180592
 EU1_2650_0001, 1995, 8,  0.201180592
 EU1_2650_0001, 1995, 9,  0.154754311
 EU1_2650_0001, 1995, 10,  0.0928525776
 EU1_2650_0001, 1996, 5,  0.0773771554
 EU1_2650_0001, 1996, 6,  0.139278874
 EU1_2650_0001, 1996, 7,  0.185705155
 EU1_2650_0001, 1996, 8,  0.185705155
 EU1_2650_0001, 1996, 9,  0.139278874
 EU1_2650_0001, 1996, 10,  0.0773771554
 EU1_2650_0001, 1997, 5,  0.0773771554
 EU1_2650_0001, 1997, 6,  0.139278874
 EU1_2650_0001, 1997, 7,  0.185705155
 EU1_2650_0001, 1997, 8,  0.185705155
 EU1_2650_0001, 1997, 9,  0.139278874
 EU1_2650_0001, 1997, 10,  0.0773771554
 EU1_2650_0001, 1998, 5,  0.0773771554
 EU1_2650_0001, 1998, 6,  0.123803444
 EU1_2650_0001, 1998, 7,  0.154754311
 EU1_2650_0001, 1998, 8,  0.154754311
 EU1_2650_0001, 1998, 9,  0.123803444
 EU1_2650_0001, 1998, 10,  0.0773771554
 EU1_2650_0001, 1999, 5,  0.0619017221
 EU1_2650_0001, 1999, 6,  0.108328015
 EU1_2650_0001, 1999, 7,  0.139278874
 EU1_2650_0001, 1999, 8,  0.139278874
 EU1_2650_0001, 1999, 9,  0.108328015
 EU1_2650_0001, 1999, 10,  0.0619017221
 EU1_2650_0001, 2000, 5,  0.0464262888
 EU1_2650_0001, 2000, 6,  0.0928525776
 EU1_2650_0001, 2000, 7,  0.123803444
 EU1_2650_0001, 2000, 8,  0.123803444
 EU1_2650_0001, 2000, 9,  0.0928525776
 EU1_2650_0001, 2000, 10,  0.0464262888
 EU1_2650_0001, 2001, 5,  0.0464262888
 EU1_2650_0001, 2001, 6,  0.0928525776
 EU1_2650_0001, 2001, 7,  0.123803444
 EU1_2650_0001, 2001, 8,  0.123803444
 EU1_2650_0001, 2001, 9,  0.0928525776
 EU1_2650_0001, 2001, 10,  0.0464262888
 EU1_2810_0001, 1997, 5,  0.0154754305
 EU1_2810_0001, 1997, 6,  0.0309508611
 EU1_2810_0001, 1997, 7,  0.0464262888
 EU1_2810_0001, 1997, 8,  0.0464262888
 EU1_2810_0001, 1997, 9,  0.0309508611
 EU1_2810_0001, 1997, 10,  0.0154754305
 EU1_2810_0001, 1998, 5,  0.0154754305
 EU1_2810_0001, 1998, 6,  0.0154754305
 EU1_2810_0001, 1998, 7,  0.0309508611
 EU1_2810_0001, 1998, 8,  0.0309508611
 EU1_2810_0001, 1998, 9,  0.0154754305
 EU1_2810_0001, 1998, 10,  0.0154754305
 EU1_2810_0001, 1999, 5,  0.0619017221
 EU1_2810_0001, 1999, 6,  0.123803444
 EU1_2810_0001, 1999, 7,  0.154754311
 EU1_2810_0001, 1999, 8,  0.154754311
 EU1_2810_0001, 1999, 9,  0.123803444
 EU1_2810_0001, 1999, 10,  0.0619017221
 EU1_2980_0000, 1999, 5,  0.0773771554
 EU1_2980_0000, 1999, 6,  0.139278874
 EU1_2980_0000, 1999, 7,  0.170229733
 EU1_2980_0000, 1999, 8,  0.170229733
 EU1_2980_0000, 1999, 9,  0.139278874
 EU1_2980_0000, 1999, 10,  0.0773771554
 EU1_2980_0000, 2000, 6,  0.0154754305
 EU1_2980_0000, 2000, 7,  0.0154754305
 EU1_2980_0000, 2000, 8,  0.0154754305
 EU1_2980_0000, 2000, 9,  0.0154754305
 EU1_2980_0000, 2001, 6,  0.0154754305
 EU1_2980_0000, 2001, 7,  0.0154754305
 EU1_2980_0000, 2001, 8,  0.0154754305
 EU1_2980_0000, 2001, 9,  0.0154754305
 EU1_2980_0000, 2002, 6,  0.0154754305
 EU1_2980_0000, 2002, 7,  0.0154754305
 EU1_2980_0000, 2002, 8,  0.0154754305
 EU1_2980_0000, 2002, 9,  0.0154754305
 EU1_2980_0000, 2003, 6,  0.0154754305
 EU1_2980_0000, 2003, 7,  0.0154754305
 EU1_2980_0000, 2003, 8,  0.0154754305
 EU1_2980_0000, 2003, 9,  0.0154754305
 EU1_2980_0000, 2004, 6,  0.0154754305
 EU1_2980_0000, 2004, 7,  0.0154754305
 EU1_2980_0000, 2004, 8,  0.0154754305
 EU1_2980_0000, 2004, 9,  0.0154754305
 EU1_2980_0000, 2005, 6,  0.0154754305
 EU1_2980_0000, 2005, 7,  0.0154754305
 EU1_2980_0000, 2005, 8,  0.0154754305
 EU1_2980_0000, 2005, 9,  0.0154754305
 EU2_3520_0001, 1995, 5,  0.464262933
 EU2_3520_0001, 1995, 6,  0.820197761
 EU2_3520_0001, 1995, 7,  1.0523293
 EU2_3520_0001, 1995, 8,  1.0523293
 EU2_3520_0001, 1995, 9,  0.820197761
 EU2_3520_0001, 1995, 10,  0.464262933
 EU2_3520_0001, 1996, 5,  0.758296132
 EU2_3520_0001, 1996, 6,  1.33088708
 EU2_3520_0001, 1996, 7,  1.71777284
 EU2_3520_0001, 1996, 8,  1.71777284
 EU2_3520_0001, 1996, 9,  1.33088708
 EU2_3520_0001, 1996, 10,  0.758296132
 EU2_3520_0001, 1997, 5,  2.13560939
 EU2_3520_0001, 1997, 6,  3.74505424
 EU2_3520_0001, 1997, 7,  4.81285858
 EU2_3520_0001, 1997, 8,  4.81285858
 EU2_3520_0001, 1997, 9,  3.74505424
 EU2_3520_0001, 1997, 10,  2.13560939
 EU2_3520_0001, 1998, 5,  1.51659226
 EU2_3520_0001, 1998, 6,  2.66177416
 EU2_3520_0001, 1998, 7,  3.42007017
 EU2_3520_0001, 1998, 8,  3.42007017
 EU2_3520_0001, 1998, 9,  2.66177416
 EU2_3520_0001, 1998, 10,  1.51659226
 EU2_3520_0001, 1999, 5,  1.68682194
 EU2_3520_0001, 1999, 6,  2.9403317
 EU2_3520_0001, 1999, 7,  3.77600503
 EU2_3520_0001, 1999, 8,  3.77600503
 EU2_3520_0001, 1999, 9,  2.9403317
 EU2_3520_0001, 1999, 10,  1.68682194
 EU2_3520_0001, 2000, 5,  0.232131466
 EU2_3520_0001, 2000, 6,  0.417836636
 EU2_3520_0001, 2000, 7,  0.526164651
 EU2_3520_0001, 2000, 8,  0.526164651
 EU2_3520_0001, 2000, 9,  0.417836636
 EU2_3520_0001, 2000, 10,  0.232131466
 EU2_3520_0001, 2001, 5,  0.232131466
 EU2_3520_0001, 2001, 6,  0.417836636
 EU2_3520_0001, 2001, 7,  0.526164651
 EU2_3520_0001, 2001, 8,  0.526164651
 EU2_3520_0001, 2001, 9,  0.417836636
 EU2_3520_0001, 2001, 10,  0.232131466
 EU2_3520_0001, 2002, 5,  0.232131466
 EU2_3520_0001, 2002, 6,  0.417836636
 EU2_3520_0001, 2002, 7,  0.526164651
 EU2_3520_0001, 2002, 8,  0.526164651
 EU2_3520_0001, 2002, 9,  0.417836636
 EU2_3520_0001, 2002, 10,  0.232131466
 EU2_3520_0001, 2003, 5,  0.232131466
 EU2_3520_0001, 2003, 6,  0.417836636
 EU2_3520_0001, 2003, 7,  0.526164651
 EU2_3520_0001, 2003, 8,  0.526164651
 EU2_3520_0001, 2003, 9,  0.417836636
 EU2_3520_0001, 2003, 10,  0.232131466
 EU2_3520_0001, 2004, 5,  0.232131466
 EU2_3520_0001, 2004, 6,  0.417836636
 EU2_3520_0001, 2004, 7,  0.526164651
 EU2_3520_0001, 2004, 8,  0.526164651
 EU2_3520_0001, 2004, 9,  0.417836636
 EU2_3520_0001, 2004, 10,  0.232131466
 EU2_3520_0001, 2005, 5,  0.232131466
 EU2_3520_0001, 2005, 6,  0.417836636
 EU2_3520_0001, 2005, 7,  0.526164651
 EU2_3520_0001, 2005, 8,  0.526164651
 EU2_3520_0001, 2005, 9,  0.417836636
 EU2_3520_0001, 2005, 10,  0.232131466
 SL2_2910_3060, 1995, 5,  0.0309508611
 SL2_2910_3060, 1995, 6,  0.0619017221
 SL2_2910_3060, 1995, 7,  0.0773771554
 SL2_2910_3060, 1995, 8,  0.0773771554
 SL2_2910_3060, 1995, 9,  0.0619017221
 SL2_2910_3060, 1995, 10,  0.0309508611
 SL2_2910_3060, 1997, 5,  0.0309508611
 SL2_2910_3060, 1997, 6,  0.0619017221
 SL2_2910_3060, 1997, 7,  0.0773771554
 SL2_2910_3060, 1997, 8,  0.0773771554
 SL2_2910_3060, 1997, 9,  0.0619017221
 SL2_2910_3060, 1997, 10,  0.0309508611
 SL2_2910_3060, 1998, 5,  0.0309508611
