riverseg, landseg,flofor,flohvf,flopas,flours,floafo,flocfo,flonpa,flotrp,floalf,flohyw,flohyo,flonhy,flonal,flohom,flonho,flohwm,flonhi,flolwm,flonlo,florpd,flonpd,flocpd,florex,flonex,flocex,florcn,floccn,florid,flonid,flocid,tn for,tn hvf,tn pas,tn urs,tn afo,tn cfo,tn npa,tn trp,tn alf,tn hyw,tn hyo,tn nhy,tn nal,tn hom,tn nho,tn hwm,tn nhi,tn lwm,tn nlo,tn rpd,tn npd,tn cpd,tn rex,tn nex,tn cex,tn rcn,tn ccn,tn rid,tn nid,tn cid,tp for,tp hvf,tp pas,tp urs,tp afo,tp cfo,tp npa,tp trp,tp alf,tp hyw,tp hyo,tp nhy,tp nal,tp hom,tp nho,tp hwm,tp nhi,tp lwm,tp nlo,tp rpd,tp npd,tp cpd,tp rex,tp nex,tp cex,tp rcn,tp ccn,tp rid,tp nid,tp cid,sedafo,sedalf,sedccn,sedcex,sedcfo,sedcid,sedcpd,sedfor,sedhom,sedhvf,sedhwm,sedhyo,sedhyw,sedlwm,sednal,sednex,sednhi,sednho,sednhy,sednid,sednlo,sednpa,sednpd,sedpas,sedrcn,sedrex,sedrid,sedrpd,sedtrp,sedurs
DE0_4230_0000,A10001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,0.05,0,0,0.05,0,0,0.048,0.05,0.048,0.05,0.05,0.05,0.05,0.05,0.056,0.05,0.05,0.05,0.057,0.05,0.055,0.057,0.055,0.038,0.056,0.057,0.057,0.055,0.05
DE0_4230_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042,0.042,0,0,0.042,0,0,0.047,0.042,0.047,0.042,0.042,0.042,0.042,0.042,0.038,0.042,0.042,0.042,0.051,0.042,0.047,0.051,0.047,0.05,0.038,0.051,0.051,0.047,0.042
DE0_4231_0001,A10001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.081,0.069,0.081,0.069,0.069,0.069,0.069,0.069,0.09,0.069,0.069,0.069,0.069,0.069,0.07,0.069,0.07,0.09,0.09,0.069,0.069,0.07,0.069
DE0_4350_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028,0.028,0,0,0.028,0,0,0.032,0.028,0.032,0.028,0.028,0.028,0.028,0.028,0.027,0.028,0.028,0.028,0.027,0.028,0.028,0.027,0.028,0.051,0.027,0.027,0.027,0.028,0.028
DE0_4520_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037,0.037,0,0,0.037,0,0,0.038,0.037,0.038,0.037,0.037,0.037,0.037,0.037,0.038,0.037,0.037,0.037,0.035,0.037,0.035,0.035,0.035,0.036,0.038,0.035,0.035,0.035,0.037
DE0_4570_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.049,0.049,0,0,0.049,0,0,0.06,0.049,0.06,0.049,0.049,0.049,0.049,0.049,0.04,0.049,0.049,0.049,0.056,0.049,0.062,0.056,0.062,0.089,0.04,0.056,0.056,0.062,0.049
DE0_4680_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.021,0.021,0,0,0.021,0,0,0.022,0.021,0.022,0.021,0.021,0.021,0.021,0.021,0.028,0.021,0.021,0.021,0.027,0.021,0.032,0.027,0.032,0.03,0.028,0.027,0.027,0.032,0.021
DE0_4800_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038,0.038,0,0,0.038,0,0,0.037,0.038,0.037,0.038,0.038,0.038,0.038,0.038,0.043,0.038,0.038,0.038,0.041,0.038,0.041,0.041,0.041,0.038,0.043,0.041,0.041,0.041,0.038
DE0_4850_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023,0.023,0,0,0.023,0,0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.027,0.023,0.023,0.023,0.03,0.023,0.034,0.03,0.034,0.037,0.027,0.03,0.03,0.034,0.023
DE0_4990_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032,0.032,0,0,0.032,0,0,0.036,0.032,0.036,0.032,0.032,0.032,0.032,0.032,0.057,0.032,0.032,0.032,0.044,0.032,0.055,0.044,0.055,0.04,0.057,0.044,0.044,0.055,0.032
DE0_5020_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032,0.032,0,0,0.032,0,0,0.04,0.032,0.04,0.032,0.032,0.032,0.032,0.032,0.039,0.032,0.032,0.032,0.044,0.032,0.042,0.044,0.042,0.053,0.039,0.044,0.044,0.042,0.032
DE0_5020_0000,A24047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028,0.028,0,0,0.028,0,0,0.034,0.028,0.034,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.039,0.028,0.038,0.039,0.038,0.039,0.028,0.039,0.039,0.038,0.028
DE0_5021_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044,0.044,0,0,0.044,0,0,0.045,0.044,0.045,0.044,0.044,0.044,0.044,0.044,0.05,0.044,0.044,0.044,0.054,0.044,0.051,0.054,0.051,0.051,0.05,0.054,0.054,0.051,0.044
DE0_5170_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015,0.015,0,0,0.015,0,0,0.014,0.015,0.014,0.015,0.015,0.015,0.015,0.015,0.016,0.015,0.015,0.015,0.016,0.015,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015
DE0_5170_0000,A24047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.019,0.019,0,0,0.019,0,0,0.022,0.019,0.022,0.019,0.019,0.019,0.019,0.019,0.026,0.019,0.019,0.019,0.026,0.019,0.024,0.026,0.024,0.035,0.026,0.026,0.026,0.024,0.019
DE0_5410_0000,A24047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.037,0.037,0,0,0.037,0,0,0.041,0.037,0.041,0.037,0.037,0.037,0.037,0.037,0.034,0.037,0.037,0.037,0.036,0.037,0.037,0.036,0.037,0.04,0.034,0.036,0.036,0.037,0.037
DE0_5420_0000,A24047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.048,0,0,0.048,0,0,0.051,0.048,0.051,0.048,0.048,0.048,0.048,0.048,0.062,0.048,0.048,0.048,0.049,0.048,0.065,0.049,0.065,0.072,0.062,0.049,0.049,0.065,0.048
DE0_5650_0000,A24047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.04,0,0,0.04,0,0,0.048,0.04,0.048,0.04,0.04,0.04,0.04,0.04,0.061,0.04,0.04,0.04,0.046,0.04,0.043,0.046,0.043,0.067,0.061,0.046,0.046,0.043,0.04
DE0_5650_0000,A51001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.036,0.036,0,0,0.036,0,0,0.043,0.036,0.043,0.036,0.036,0.036,0.036,0.036,0.038,0.036,0.036,0.036,0.046,0.036,0.046,0.046,0.046,0.053,0.038,0.046,0.046,0.046,0.036
DE0_6210_0000,A51001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032,0.032,0,0,0.032,0,0,0.038,0.032,0.038,0.032,0.032,0.032,0.032,0.032,0.03,0.032,0.032,0.032,0.031,0.032,0.038,0.031,0.038,0.049,0.03,0.031,0.031,0.038,0.032
DE0_6310_0000,A51001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032,0.032,0,0,0.032,0,0,0.039,0.032,0.039,0.032,0.032,0.032,0.032,0.032,0.029,0.032,0.032,0.032,0.029,0.032,0.04,0.029,0.04,0.049,0.029,0.029,0.029,0.04,0.032
DE0_6630_0000,A51001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.02,0,0,0.02,0,0,0.028,0.02,0.028,0.02,0.02,0.02,0.02,0.02,0.029,0.02,0.02,0.02,0.021,0.02,0.033,0.021,0.033,0.041,0.029,0.021,0.021,0.033,0.02
DE0_6630_0000,A51131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018,0.018,0,0,0.018,0,0,0.023,0.018,0.023,0.018,0.018,0.018,0.018,0.018,0.02,0.018,0.018,0.018,0.018,0.018,0.027,0.018,0.027,0.038,0.02,0.018,0.018,0.027,0.018
DE0_6980_0000,A51131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018,0.018,0,0,0.018,0,0,0.023,0.018,0.023,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.018,0.06,0.019,0.06,0.036,0.018,0.019,0.019,0.06,0.018
DE0_7130_0000,A51131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033,0.033,0,0,0.033,0,0,0.039,0.033,0.039,0.033,0.033,0.033,0.033,0.033,0.059,0.033,0.033,0.033,0.039,0.033,0.09,0.039,0.09,0.055,0.059,0.039,0.039,0.09,0.033
DE0_7130_0000,F51131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033,0.033,0,0,0.033,0,0,0.039,0.033,0.039,0.033,0.033,0.033,0.033,0.033,0.059,0.033,0.033,0.033,0.039,0.033,0.09,0.039,0.09,0.055,0.059,0.039,0.039,0.09,0.033
EL0_4560_4562,A10001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042,0.042,0,0,0.042,0,0,0.044,0.042,0.044,0.042,0.042,0.042,0.042,0.042,0.04,0.042,0.042,0.042,0.044,0.042,0.043,0.044,0.043,0.045,0.04,0.044,0.044,0.043,0.042
EL0_4560_4562,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.049,0.049,0,0,0.049,0,0,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.058,0.049,0.049,0.049,0.056,0.049,0.061,0.056,0.061,0.049,0.058,0.056,0.056,0.061,0.049
EL0_4561_4562,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027,0.027,0,0,0.027,0,0,0.026,0.027,0.026,0.027,0.027,0.027,0.027,0.027,0.025,0.027,0.027,0.027,0.027,0.027,0.024,0.027,0.024,0.027,0.025,0.027,0.027,0.024,0.027
EL0_4562_0001,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,0.05,0,0,0.05,0,0,0.073,0.05,0.073,0.05,0.05,0.05,0.05,0.05,0.057,0.05,0.05,0.05,0.051,0.05,0.041,0.051,0.041,0.052,0.057,0.051,0.051,0.041,0.05
EL0_4591_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031,0.031,0,0,0.031,0,0,0.03,0.031,0.03,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
EL0_4591_0000,A24011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038,0.038,0,0,0.038,0,0,0.042,0.038,0.042,0.038,0.038,0.038,0.038,0.038,0.052,0.038,0.038,0.038,0.049,0.038,0.049,0.049,0.049,0.049,0.052,0.049,0.049,0.049,0.038
EL0_4591_0000,A24019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.048,0,0,0.048,0,0,0.057,0.048,0.057,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.048,0.048,0.049,0.048,0.05,0.049,0.05,0.058,0.047,0.049,0.049,0.05,0.048
EL0_4592_0000,A24019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035,0.035,0,0,0.035,0,0,0.038,0.035,0.038,0.035,0.035,0.035,0.035,0.035,0.028,0.035,0.035,0.035,0.032,0.035,0.036,0.032,0.036,0.03,0.028,0.032,0.032,0.036,0.035
EL0_4593_0000,A24019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.07,0.069,0.07,0.069,0.069,0.069,0.069,0.069,0.079,0.069,0.069,0.069,0.072,0.069,0.081,0.072,0.081,0.067,0.079,0.072,0.072,0.081,0.069
EL0_4593_0000,A24045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.048,0,0,0.048,0,0,0.051,0.048,0.051,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.057,0.048,0.065,0.057,0.065,0.043,0.048,0.057,0.057,0.065,0.048
EL0_4594_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02,0.02,0,0,0.02,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.018,0.019,0.02,0.02,0.02,0.018,0.02
EL0_4594_0000,A24045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026,0.026,0,0,0.026,0,0,0.029,0.026,0.029,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.028,0.026,0.027,0.028,0.027,0.027,0.026,0.028,0.028,0.027,0.026
EL0_4595_0000,A24045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022,0.022,0,0,0.022,0,0,0.025,0.022,0.025,0.022,0.022,0.022,0.022,0.022,0.021,0.022,0.022,0.022,0.019,0.022,0.019,0.019,0.019,0.026,0.021,0.019,0.019,0.019,0.022
EL0_4596_0000,A24045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.046,0.046,0,0,0.046,0,0,0.041,0.046,0.041,0.046,0.046,0.046,0.046,0.046,0.048,0.046,0.046,0.046,0.045,0.046,0.075,0.045,0.075,0.033,0.048,0.045,0.045,0.075,0.046
EL0_4597_0000,A10005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.036,0.036,0,0,0.036,0,0,0.043,0.036,0.043,0.036,0.036,0.036,0.036,0.036,0.043,0.036,0.036,0.036,0.044,0.036,0.043,0.044,0.043,0.044,0.043,0.044,0.044,0.043,0.036
EL0_4597_0000,A24045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.048,0,0,0.048,0,0,0.053,0.048,0.053,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.058,0.048,0.062,0.058,0.062,0.044,0.048,0.058,0.058,0.062,0.048
EL0_4598_0000,A24019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069,0.069,0,0,0.069,0,0,0.07,0.069,0.07,0.069,0.069,0.069,0.069,0.069,0.079,0.069,0.069,0.069,0.074,0.069,0.08,0.074,0.08,0.067,0.079,0.074,0.074,0.08,0.069
