riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,dbl,sch,scl,oac,ohy,pas,fsp,fnp,nir,nnr,nci,nch,ntg,mir,mnr,mci,mch,mtg,mcn,cir,cnr,cci,cch,ctg,ccn,cmo,cfr,hfr,for,wfp,wto,osp,wat,stb,stf,sho
JB0_7397_0000,N51740,0.015880646,0.365594327,0.021482959,0.097854063,0.020271851,0.001033894,0.000179984,0.103684135,0,0.001035224,0.004162493,0.009184551,0.214634329,0.29005149,0,0,0,0,0,0,0,181.586591721,471.703125,92.96665287,243.058530807,461.386590958,3.95661664,0,0,0,0,0,0,0,0,0,362.43932724,1.73944407,46.91414069,1783.938434601,67.39842844,0,0,0
JB0_7399_0000,N51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.403865814,561.40555191,124.173514366,191.680671692,303.493890762,6.432021141,0,0,0,0,0,0,0,0,0,24.403118134,0.000247105,0,112.962378502,15.314837098,0,0,0
JB0_7071_0000,N51760,0.109103382,0,0,0,0.080927417,0,0,0,0,0,0,0,2.755380869,2.186636686,0,0.003025781,1.551149607,1.843828321,0,0.963836193,3.836826801,1153.440445211,2694.628590107,8.4753685,1141.520437598,2929.774280906,130.989944458,1945.590798385,3074.03010869,7.52899313,744.787101161,2309.3510602,133.147171021,329.501383706,397.449863315,0,1595.769775391,79.693000793,153.717483521,638.061783314,82.21534729,0,0,0
JB3_6820_7053,N51760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637354374,3.981510639,0,1.921142578,7.66429472,674.134155273,959.65802002,5.421642303,573.876098633,1021.567810059,53.724369049,81.207725525,163.978027344,0,30.341316223,74.299827576,5.777751446,5.98389864,0.00049421,0,239.971984863,14.652841568,0.933316171,125.119224548,15.700567245,0,0,0
JL7_6800_7070,N51760,0.00697926,1.737342834,0.172497675,0.785809219,0,0,0,0.568549871,0,0.058022641,0.031110618,0.14754799,0,0,0,0.002111864,0.828446627,0.924466372,0,1.192337632,7.071542263,180.108779907,269.00289917,1.196208835,441.951293945,410.41973877,21.680524826,0,0,0,0,0,0,0,0,0,590.648071289,15.688388824,4.444907188,134.734817505,27.78351593,0,0,0
JL7_7070_0001,N51760,0.005350974,1.338782668,0.132932663,0.605547011,0,0,0,0.438109517,0,0.044702627,0.023969153,0.113703765,0,0,0,0.001627355,6.228606701,5.157081604,0,5.335817337,9.849894524,977.906799316,1576.444580078,12.001319885,1692.158447266,2165.926025391,106.545066833,868.919773474,1027.528991222,2.227436066,419.106779229,972.148065325,54.145195007,195.46290658,204.672997519,0,1434.945068359,321.543395996,47.591182709,561.430419922,1057.537719727,0,0,0
PS3_6460_6230,N51790,54.579624176,4.266634941,1.590001225,7.243349075,101.003379822,4.612668991,0.813995719,3.109475136,0,0.166474342,1.030813336,2.126999617,441.105926514,1309.016845703,0.380664021,2.032310009,132.838790894,179.670822144,46.245101929,93.567077637,789.385070801,831.258848071,1575.81979537,450.626913756,701.074319661,2393.504443884,20.989999771,0,0,0,0,0,0,0,0,30,2672.360891759,4.673616886,9.351594925,877.578704476,80.450271606,0,0,0
JB0_7383_0000,N51800,0.011746762,2.507178307,0.365147471,0.730976105,0,0,0,0.916704357,0.128436923,0.024268422,0.08085414,2.936362743,0,0,0,0.002130717,1.400400043,17.428153992,3.944379091,17.974918365,29.24565506,47.405246735,72.995574951,31.001836777,70.44543457,95.451644897,3.008131027,0,0,0,0,0,0,0,0,129.794403076,1548.625610352,108.770759583,102.730728149,32.976158142,11.354234695,0,0,0
JB0_7390_0000,N51800,2.496084452,407.54196167,59.36019516,118.829658508,7.486510277,0,0,149.042495728,20.890123367,3.946961641,13.155895233,477.324615479,66.699508667,189.409332275,0,0.439270824,55.680034637,166.600372314,104.427528381,240.475814819,406.355926514,229.864959717,357.290679932,93.797599792,327.920501709,529.940979004,19.513614655,0,0,0,0,0,0,0,0,190.724609375,2275.748291016,97.715110779,197.645126343,287.939666748,467.879547119,0,0,0
JB0_7760_0000,N51800,7.353257656,1424.369018555,207.442932129,415.271484375,18.267822266,0,0,520.961181641,72.986160278,13.791368484,45.976711273,1668.358642578,162.734130859,462.071624756,0,1.436769128,261.729469404,655.738557816,278.571593761,789.819309235,1573.013298035,1384.219385918,2638.882594943,598.455610201,2112.650152922,4499.854608417,111.981994629,0,0,0,0,0,0,0,0,706.304626465,8553.707820892,13024.492690623,2270.840559185,1422.196388245,1394.248350859,0,0,0
JB1_8090_0001,N51800,15.351723671,2420.633056641,352.728271484,706.197753906,32.237476349,0,0,885.157836914,124.096763611,23.446550369,78.160591125,2834.955566406,287.188323975,815.491577148,0,2.470561504,388.933405086,888.730466843,352.528610796,952.711981505,1910.12287569,381.216493487,816.813524008,165.174824253,597.973753095,1321.035834908,60.195178986,0,0,0,0,0,0,0,0,1081.795654297,12908.279296875,1087.590698242,2244.818847656,805.66626215,1362.929321289,0,0,0
JB2_7800_0001,N51800,5.330408096,867.218994141,126.326843262,252.899597168,7.097255707,0,0,317.162872314,44.455184937,8.399456978,28.001396179,1015.730651855,63.223896027,179.512069702,0,0.834963024,106.346733093,206.861358643,105.623039246,343.561584473,592.805297852,35.068470001,56.286605835,12.634418488,51.79788208,151.300964355,12.911083221,0,0,0,0,0,0,0,0,372.380645752,4443.313964844,80.810592651,93.806221008,281.805450439,1673.899780273,0,0,0
ZZ0_9999_9999,N51800,66.252853394,10239.73046875,1491.417114258,2985.590820313,78.284973145,0,0,3745.162109375,524.97668457,99.187286377,330.662658691,11993.703125,697.378723145,1980.227661133,3.843900204,11.092190742,985.588318825,1662.903022766,721.320295334,1724.859603882,4224.734722137,0,0,0,0,0,252.212554932,0,0,0,0,0,0,0,0,913.636779785,60214.953094482,24956.484375,7406.881324768,2007.929286957,1435.254302979,0,0,0
JB0_7381_0000,N51810,0.529742718,11.503213882,2.347588301,6.517880917,0.445386976,0,0,0.823037148,10.786227226,0.133001804,0.241330549,1.673153281,2.656508923,9.821022987,0,0.042348579,2.342995644,2.830131292,1.183409572,1.776407361,2.356528759,1135.320068359,2033.454711914,704.568786621,1640.31237793,1728.322998047,72.654548645,0,0,0,0,0,0,0,0,37.337116241,395.502990723,220.427978516,38.403678894,608.319458008,436.702301025,0,0,0
JB0_7660_0000,N51810,2.063118458,174.978530884,35.710441589,99.147018433,1.042570829,0,0,12.519590378,164.075210571,2.023238897,3.671122551,25.450529099,6.218451023,22.988851547,0,0.514521837,59.377714157,506.792821884,57.587067604,92.021102905,426.884029388,3317.744449615,5920.573097229,2684.630846024,5861.665592194,4910.608467102,226.832107544,0,0,0,0,0,0,0,0,227.250900269,3033.08026123,25.535767555,489.543449402,2666.404846191,1093.111736298,0,0,0
JB0_7661_0000,N51810,0.000229118,0.001555088,0.000313541,0.000882282,0.000202964,0,0,0.00010974,0.001458532,1.7871e-05,3.2427e-05,0.000223634,0.001217397,0.004511382,0,9.005e-06,0.859225512,0.441677693,0.009541508,0.014679248,1.362349212,888.090255737,1985.013977051,548.70728302,1462.06942749,1656.748901367,52.762573242,0,0,0,0,0,0,0,0,50.21836853,697.119750977,12.799552709,20.799823999,799.556655884,729.25302887,0,0,0
JB0_7662_0000,N51810,0.001839676,0.013528683,0.00275922,0.00766813,0.001668843,0,0,0.000966407,0.012687406,0.000155253,0.000281698,0.001962702,0.009973514,0.036877651,0,7.5856e-05,15.763656139,14.094224453,13.530097723,28.864431381,16.641340256,80.457523346,176.517547607,26.374919891,62.671670914,139.571146011,2.280772209,0,0,0,0,0,0,0,0,7.193612576,316.826942444,0.037323112,0.030146692,195.367523193,9.225671291,0,0,0
ZZ0_7663_0000,N51810,0.290987015,29.831417084,6.088048935,16.902957916,0.121378317,0,0,2.13438797,27.972167969,0.344918728,0.625855327,4.338973045,0.723971009,2.676484346,0,0.087045662,12.505917549,9.313241839,5.730172276,18.504688263,28.164020538,390.955310822,647.191194534,219.141349792,438.574727058,470.72914505,21.320188522,0,0,0,0,0,0,0,0,9.161231995,639.186519623,7.775752544,155.644424438,586.983867645,10492.924227238,0,0,0
ZZ0_9999_9999,N51810,86.003883362,5457.643066406,1113.824707031,3092.477050781,52.856250763,0,0,390.495910645,5117.642089844,63.107662201,114.507408142,793.809875488,315.265625,1165.469238281,0,17.002605438,398.583681107,1139.116378784,319.815659523,901.548448563,2767.850482941,2570.607737154,4754.082495809,1156.97660163,3533.041372299,5565.192500412,1039.475952148,0,0,0,0,0,0,0,0,148.33644104,10307.137893677,145.383450985,1369.891032219,7563.751861572,32552.481307983,0,0,0
PS2_6490_6420,N51820,8.646089554,2.069326878,0.769541204,3.505665779,15.553168297,2.228770256,0.393305928,1.503888249,0,0.079904102,0.494749397,1.02665174,67.930091858,201.305923462,0.05997907,0.320891798,26.363023758,72.681816101,3.37125349,20.914319992,288.231048584,59.859386444,107.844284058,3.325301886,22.462093353,314.580718994,5.352742672,0,0,0,0,0,0,0,0,1.211438656,184.977722168,6.726854801,1.958455086,76.089950562,10.5756073,0,0,0
PS2_6660_6490,N51820,7.648137569,0.665784895,0.247620881,1.12801075,13.769805908,0.7171489,0.126550987,0.483904243,0,0.025717553,0.159256056,0.33033374,60.138629913,178.224746704,0.051967792,0.278030962,151.302536011,472.884613037,16.853120804,117.212638855,681.673950195,573.530151367,956.053649902,41.016132355,337.709442139,1384.646850586,27.547836304,0,0,0,0,0,0,0,0,10.286084175,1570.581420898,25.898450851,2.793261528,440.622436523,82.813591003,0,0,0
PS2_6730_6660,N51820,1.673884869,2.058056355,0.76542443,3.486899853,2.972616196,2.217019558,0.391242862,1.495892048,0,0.079526216,0.492463529,1.021233797,12.982099533,38.476463318,0.013456143,0.071991213,42.050460815,52.253528714,5.767031491,30.476053953,193.62146987,8.596693993,6.715636253,0.857870877,5.912952423,17.012796402,2.099420786,0,0,0,0,0,0,0,0,3.502476215,552.307905197,4.912827969,0.330747038,46.036355257,17.388543785,0,0,0
JB0_7072_0000,N51830,0.002395052,0.000414571,0.000152164,0.00069873,0,0,0,0.000328245,0,0.00058067,0.002241093,0.003951062,0.076327264,0.057628836,0,0.000216029,23.917449474,136.611941565,66.996625423,212.562010765,319.245820761,141.818767548,217.664487004,117.299312353,240.84665513,236.745271683,68.003593445,0,0,0,0,0,0,0,0,2.586077929,2244.039497375,53.099410057,40.548207045,162.457846165,92.311821461,0,0,0
YL0_6930_0000,N51830,0.077463679,0,0,0,0,0,0,0,0,0,0,0,2.497302771,1.885202646,0,0.006548971,15.648069143,57.375038132,25.845124006,68.615142584,53.836532414,77.495693445,126.793114424,78.709161282,151.123275042,121.664946198,30.366409302,0,0,0,0,0,0,0,0,0.413922101,395.03717804,16.064873815,7.309962988,102.591091871,6.639962971,0,0,0
PU2_4220_3900,N51840,10.466146469,1.12498188,0.418406695,1.906099319,3.390178442,0.622150064,0.109788083,1.030194163,0,0.107767224,6.19633913,2.089139223,49.976009369,74.935943604,0.000568975,0.124782756,0,0,0,0,0,798.273132324,1562.973510742,1.144004583,355.35357666,1552.726074219,24.585733414,0,0,0,0,0,0,0,0,0,370.092834473,2.140996933,0.227047354,169.754592896,28.422529221,0,0,0
PU2_4730_4220,N51840,4.201678753,2.0176e-05,4.282e-06,2.9438e-05,1.363893628,6.364e-06,1.123e-06,1.8314e-05,0,1.913e-06,0.000109948,3.1381e-05,20.10408783,30.147729874,0.000208025,0.045622241,0,0,0,0,0,72.658752441,283.708251953,0.089968666,38.865383148,326.261505127,4.154265881,0,0,0,0,0,0,0,0,0,104.00504303,1.1138e-05,0,15.770096779,2.213320971,0,0,0
PU2_3630_3590,N54003,0.232616141,0.656471252,0.740462661,1.455291033,0.371707648,0.60917592,0.107499719,0.546080649,0.265094012,0.047851175,2.295166731,0.883176923,4.526557446,4.546765804,0,0.010014871,0,0,0,1.22e-07,0.007088884,9.00026989,5.432105541,12.378156662,4.86807251,37.390197754,5.501152992,0,0,0,0,0,0,0,0,69.351425171,10041.870117188,13.193572998,0.773506999,107.728996277,275.428649902,0,0,0
PU2_3770_3600,N54003,184.266357422,108.651268005,122.527389526,240.812805176,298.469482422,100.822967529,17.792285919,90.362457275,43.873939514,7.917437077,379.790466309,146.17414856,3634.764160156,3648.327636719,0,5.050723076,0,0.019057672,0,0.003159903,0.022180904,390.131561279,722.721130371,173.459487915,667.382080078,4456.947753906,510.550323486,0,0,0,0,0,0,0,0,336.922393799,48786.859375,137.24029541,64.469772339,643.653930664,780.036682129,0,0,0
PU2_3900_3750,N54003,221.605621338,229.680328369,258.976623535,508.987335205,358.146789551,213.132598877,37.611637115,190.992095947,92.745903015,16.734733582,802.733520508,309.00479126,4361.581054688,4378.297851563,0,6.868126392,0,0,0,0,0,503.52835083,2429.531738281,90.453590393,1366.603515625,7025.765625,909.160400391,205.342429541,982.789134383,36.816522805,530.511977166,1208.701878196,235.818649292,315.273581845,744.51598493,74.290031433,10759.043945313,127.877983093,58.022117615,1580.631347656,503.135986328,0,0,0
PU2_4220_3900,N54003,288.098022461,336.753479004,379.71975708,746.293395996,465.2159729,312.491271973,55.145523071,280.038696289,135.982574463,24.536899567,1176.993530273,453.056365967,5665.470703125,5687.412109375,0,9.23252964,0.072865576,0.205022916,0,0.045158483,4.835181713,613.82019043,2308.597818851,119.064491339,1702.873922112,8512.113435209,1055.618652344,2.081879377,10.741042137,1.034759998,9.062446594,12.945329666,2.856127024,0.977548003,1.419124961,139.732925415,20235.591796875,114.412399292,48.681102753,1613.700728208,560.559936523,0,0,0
PU6_3600_3602,N54003,95.494338989,98.945480347,111.561637878,219.260971069,154.348007202,91.816894531,16.202976227,82.275344849,39.954586029,7.209009647,345.800598145,133.118713379,1879.688232422,1886.87890625,0,2.984113455,0,0.306576699,0.02482184,0.012827973,0.689449489,161.598632813,550.00378418,36.920555115,387.949157715,2478.314697266,287.966003418,0,0,0,0,0,0,0,0,27.999576569,4055.068115234,36.622749329,12.157722473,417.859069824,117.032104492,0,0,0
PU6_3602_3730,N54003,7.877944469,11.471050262,12.938671112,25.429397583,12.689585686,10.644536018,1.878440857,9.542111397,4.632088184,0.836036801,40.105110168,15.432333946,154.533233643,155.155334473,0,0.262802273,0,0.001118402,0,0.033910878,0.531576097,55.418682098,139.952301025,24.3775177,139.776412964,970.189880371,105.944786072,0,0,0,0,0,0,0,0,10.097275734,1462.221435547,20.887342453,0,100.042747498,42.809192657,0,0,0
PU6_3640_3600,N54003,3.481525183,3.38518405,3.818072319,7.503947258,5.624658585,3.141263962,0.554337084,2.81577754,1.366951704,0.246711299,11.834609985,4.554192543,68.49684906,68.761390686,0,0.103931151,0.079726301,0.079207093,0.016369203,0.021805445,0.458376318,15.12405777,24.104473114,12.345833778,20.572463989,136.969085693,16.706235886,0,0,0,0,0,0,0,0,11.776901245,1705.297119141,3.13398838,7.387369633,12.793517113,29.358640671,0,0,0
PU6_3730_3750,N54003,39.347175598,55.267429352,62.305358887,122.453689575,63.483890533,51.285827637,9.050435066,45.949440002,22.317167282,4.026167393,193.124008179,74.356002808,773.134643555,776.135131836,0,1.320035934,0,0.104746617,0.001925837,0.361538857,1.449356794,128.909942627,457.598388672,22.473236084,299.878692627,1946.967407227,227.592727661,0,0,0,0,0,0,0,0,17.362112045,2514.417724609,19.770904541,8.781005859,270.428955078,79.908073425,0,0,0
PU6_3750_3752,N54003,44.140346527,39.223384857,44.230716705,86.930137634,71.381454468,36.397377014,6.423061848,32.619617462,15.838592529,2.858095407,137.099151611,52.769458771,869.288146973,872.599304199,0,1.344666243,0.039542813,0.122237928,0.030629847,0.124069437,2.013399601,31.017118454,101.225379944,13.448706627,99.027183533,694.489318848,74.984893799,0,0,0,0,0,0,0,0,16.549007416,2396.586181641,11.663311005,11.794746399,158.461196899,63.227493286,0,0,0
PU0_5620_5380,N54023,0.020035058,0,0.006930514,0.002850574,0.011388822,0.02108443,0.003720782,0,0.006368088,0.001162105,0.006547991,0.064714894,0.269198388,0.670889378,0,0.001968838,0,0.047909938,0.132870212,0.534463763,0.00042572,0,0,0,0,0,0.115731195,0,0,0,0,0,0,0,0,8.150943756,296.747131348,1.2304e-05,0,0.003463131,0.678186774,0,0,0
PU1_4760_4451,N54023,12.348543167,0,0.824569166,0.339151621,7.030367851,2.50855422,0.442686051,0,0.757903636,0.138668731,0.779432178,7.703142166,166.179397583,413.706115723,0,0.937619925,7.188430786,22.623197556,6.018119335,44.179004669,37.846378326,0,0,0,0,0,19.058416367,0,0,0,0,0,0,0,0,89.529594421,3259.665771484,0.00018862,26.878353119,200.083587646,58.386829376,0,0,0
PU1_4840_4760,N54023,6.83211565,0,0.230486587,0.094800897,3.890249014,0.701200187,0.123741202,0,0.21187219,0.038759116,0.217865944,2.153291225,91.955947876,228.898330688,0,0.516733587,3.860662222,13.863620758,1.020712733,22.926528931,18.728906631,0,0,0,0,0,9.767383575,0,0,0,0,0,0,0,0,23.116617203,841.70690918,0.763636947,18.868515015,35.707515717,24.406574249,0,0,0
PU1_5380_5050,N54023,0.46459046,0,0.251225203,0.103330858,0.263725072,0.764292479,0.134875134,0,0.230533659,0.042246558,0.237432092,2.342443943,6.232750416,15.545785904,0,0.044749547,2.402109623,3.712112881,28.700033188,13.512470379,71.373261511,0,0,0,0,0,0.082239449,0,0,0,0,0,0,0,0,0.502254844,7156.747589111,2.344315817,1.652639627,157.699523583,89.507423401,0,0,0
PU2_4360_4160,N54023,160.298095703,0,6.854465485,2.819294214,91.278945923,20.853067398,3.679953337,0,6.300913811,1.152723312,6.47934103,64.041954041,2157.628173828,5371.037109375,0,12.160657883,84.507080078,204.024963379,29.512367249,216.286712646,484.31463623,0,0,0,0,0,164.725845337,0,0,0,0,0,0,0,0,798.543884277,29074.69140625,3.510829926,15.913873672,628.789001465,200.70715332,0,0,0
PU3_4451_4450,N54023,50.430286407,0,1.96233356,0.807122827,28.715816498,5.969929218,1.053516984,0,1.803869247,0.330007911,1.854935288,18.334560394,678.773925781,1689.654785156,0,3.783146381,19.584392548,76.241592407,11.820902824,159.004302979,160.487945557,0,0,0,0,0,69.072921753,0,0,0,0,0,0,0,0,268.586029053,9779.081054688,0.000701728,129.015533447,434.507110596,99.415176392,0,0,0
PU3_5210_5050,N54023,30.704183578,0,1.108760357,0.456041634,17.490894318,3.373137712,0.595259607,0,1.019463062,0.186461508,1.048107505,10.362250328,413.46472168,1029.274047852,0,2.301054955,28.601056099,94.918836594,56.507966042,197.519519806,261.063011169,0,0,0,0,0,27.340457916,0,0,0,0,0,0,0,0,207.905700684,23047.836425781,10.600919398,7.725002766,568.639892578,245.53150177,0,0,0
PU4_3970_3890,N54023,9.76407814,0,1.286123753,0.528992593,5.556856155,3.912723303,0.690480649,0,1.18183434,0.216287315,1.215693474,12.011342049,131.346054077,327.064453125,0,0.776394725,6.010017395,14.13548851,21.157094955,39.249671936,35.322875977,0,0,0,0,0,18.738235474,0,0,0,0,0,0,0,0,225.445968628,8207.870117188,0.000180314,3.374097586,19.850774765,86.036239624,0,0,0
PU4_5050_4310,N54023,130.686065674,0,3.672608137,1.510571957,74.448944092,11.1730299,1.971711397,0,3.377290964,0.617623627,3.471735954,34.328529358,1759.891113281,4380.924316406,0,9.705990791,53.046129584,127.903331518,46.40314436,243.658082962,471.938743591,0,0,0,0,0,135.387374878,0,0,0,0,0,0,0,0,895.828979492,34071.080810547,0.001499979,14.802513123,714.253692627,223.668810368,0,0,0
PU2_4340_3860,N54027,528.630493164,16.653823853,101.956565857,72.724998474,208.816299438,52.637615204,9.288990021,14.010844231,32.299526215,19.154998779,290.25869751,336.720947266,7169.960449219,11136.921875,0,21.782739639,318.906768799,639.504882813,205.027542114,1553.908935547,3166.504638672,0,0,0,0,0,58.248634338,0,0,0,0,0,0,0,0,595.117614746,72600.4609375,66.658470154,88.18144989,683.356018066,1070.242675781,0,0,0
PU3_3860_3610,N54027,29.654323578,2.837763548,17.373106003,12.392129898,11.699287415,8.969298363,1.582817316,2.387407303,5.503224373,3.263925791,49.459243774,57.37229538,401.681427002,623.827209473,0,1.353060603,60.265995026,71.230232239,85.946624756,260.304077148,345.138061523,0,0,0,0,0,8.146351814,0,0,0,0,0,0,0,0,119.711112976,14604.021484375,8.202384949,1.826807857,46.374580383,498.438568115,0,0,0
PU3_4280_3860,N54027,328.706970215,15.473783493,94.73223114,67.571922302,129.804626465,48.907871246,8.630800247,13.018076897,30.010429382,17.797721863,269.691833496,312.858428955,4456.923828125,6922.567382813,0,13.819932938,242.353181601,469.313916206,269.759142876,1196.013573177,2074.764514923,0,0,0,0,0,41.677146912,0,0,0,0,0,0,0,0,580.843444824,74088.031982422,29.1593647,61.246067047,557.452980042,1083.947841644,0,0,0
PU4_4210_4170,N54027,46.008987427,2.232040405,13.664801598,9.747018814,18.161569595,7.054793835,1.244963527,1.877813101,4.328746319,2.567258835,38.902126312,45.127506256,623.571350098,968.460449219,0,1.922814012,54.734661102,95.709350586,67.515007019,271.997772217,548.45880127,0,0,0,0,0,10.28004837,0,0,0,0,0,0,0,0,72.605056763,8857.490234375,10.234127045,12.900432587,81.464416504,524.186157227,0,0,0
PU4_4310_4210,N54027,379.20199585,14.525012016,88.923751831,63.428771973,149.810821533,45.909099579,8.101605415,12.219877243,28.170864105,16.70647049,253.155731201,293.679595947,5143.999511719,7990.294921875,0,15.648285866,353.94027555,694.422229528,203.347244263,1323.50805214,2679.803342342,0,0,0,0,0,51.989250183,0,0,0,0,0,0,0,0,657.356750488,80192.898783296,72.207496643,35.374191284,564.893537879,1633.349731471,0,0,0
