 A51027  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
B24021,2004,  50.9808,   1.5181,   2.4991,   2.6195,   2.8799,   0.6226,   0.5759,   0.1946
B24021,2005,  41.9148,   1.2062,   1.9434,   2.6195,   2.8799,   0.4577,   0.4234,   0.1430
B24021,   1,   3.4283,   0.1026,   0.1278,   0.1445,   0.0660,   0.0311,   0.0287,   0.0097
B24021,   2,   2.8100,   0.0934,   0.1103,   0.1446,   0.0599,   0.0255,   0.0236,   0.0080
B24021,   3,   4.1145,   0.1565,   0.1934,   0.1642,   0.1773,   0.0373,   0.0345,   0.0117
B24021,   4,   3.4499,   0.1332,   0.2652,   0.2402,   0.3272,   0.0625,   0.0579,   0.0195
B24021,   5,   4.7218,   0.1584,   0.2766,   0.2827,   0.2972,   0.0856,   0.0792,   0.0268
B24021,   6,   3.5753,   0.1090,   0.2188,   0.2908,   0.4481,   0.0648,   0.0600,   0.0203
B24021,   7,   4.0138,   0.1192,   0.1888,   0.2786,   0.4565,   0.0364,   0.0337,   0.0114
B24021,   8,   3.6666,   0.0987,   0.1757,   0.2527,   0.3575,   0.0332,   0.0307,   0.0104
B24021,   9,   4.4850,   0.1152,   0.1586,   0.3098,   0.2548,   0.0407,   0.0376,   0.0127
B24021,  10,   3.2715,   0.0723,   0.1239,   0.2312,   0.2221,   0.0297,   0.0274,   0.0093
B24021,  11,   3.7606,   0.0849,   0.1354,   0.1352,   0.1543,   0.0341,   0.0315,   0.0107
B24021,  12,   3.1728,   0.0917,   0.0851,   0.1449,   0.0590,   0.0288,   0.0266,   0.0090
 B24021, -0.0245503131,  0.00122653123
 A51069  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51069,1984,  42.3773,   0.9183,   1.5750,   2.2986,   1.5019,   0.4650,   0.4301,   0.1453
A51069,1985,  36.3723,   0.8588,   1.2436,   2.2986,   1.5019,   0.3971,   0.3673,   0.1241
A51069,1986,  31.7839,   1.0741,   1.6457,   2.2986,   1.5019,   0.3476,   0.3215,   0.1086
A51069,1987,  40.3374,   1.0889,   1.6411,   2.2986,   1.5019,   0.4842,   0.4479,   0.1513
A51069,1988,  32.4125,   0.9450,   1.3834,   2.2986,   1.5019,   0.4069,   0.3764,   0.1272
A51069,1989,  38.0456,   1.1126,   2.0245,   2.2986,   1.5019,   0.4619,   0.4273,   0.1444
A51069,1990,  40.7241,   0.9794,   1.6891,   2.2986,   1.5019,   0.4443,   0.4109,   0.1388
A51069,1991,  27.4045,   0.7872,   1.2263,   2.2986,   1.5019,   0.3016,   0.2790,   0.0942
A51069,1992,  39.9772,   1.0434,   1.5766,   2.2986,   1.5019,   0.4709,   0.4355,   0.1471
A51069,1993,  42.8453,   1.2367,   1.7545,   2.2986,   1.5019,   0.4849,   0.4485,   0.1515
A51069,1994,  40.8355,   1.1760,   1.7364,   2.2986,   1.5019,   0.4395,   0.4065,   0.1373
A51069,1995,  39.3803,   1.1979,   1.7075,   2.2986,   1.5019,   0.4603,   0.4258,   0.1438
A51069,1996,  58.1971,   1.7823,   2.3425,   2.2986,   1.5019,   0.6524,   0.6035,   0.2039
A51069,1997,  31.7451,   1.0320,   1.2567,   2.2986,   1.5019,   0.3467,   0.3207,   0.1083
A51069,1998,  37.4506,   1.2159,   1.6464,   2.2986,   1.5019,   0.4685,   0.4334,   0.1464
A51069,1999,  37.4542,   1.1288,   1.5006,   2.2986,   1.5019,   0.3935,   0.3640,   0.1230
A51069,2000,  36.0441,   1.0988,   1.4394,   2.2986,   1.5019,   0.4262,   0.3942,   0.1332
A51069,2001,  32.2471,   1.0927,   1.6442,   2.2986,   1.5019,   0.3825,   0.3539,   0.1195
A51069,2002,  42.2777,   1.3606,   1.9017,   2.2986,   1.5019,   0.5081,   0.4700,   0.1588
A51069,2003,  55.8334,   1.4170,   2.1479,   2.2986,   1.5019,   0.6527,   0.6038,   0.2040
A51069,2004,  45.1420,   1.1696,   1.8625,   2.2986,   1.5019,   0.5366,   0.4963,   0.1677
A51069,2005,  35.3192,   0.9713,   1.4636,   2.2986,   1.5019,   0.3918,   0.3625,   0.1225
A51069,   1,   2.6622,   0.0719,   0.0948,   0.1422,   0.0420,   0.0241,   0.0223,   0.0075
A51069,   2,   2.3830,   0.0649,   0.0800,   0.1423,   0.0471,   0.0216,   0.0200,   0.0068
A51069,   3,   3.6545,   0.1242,   0.1530,   0.1729,   0.0899,   0.0331,   0.0306,   0.0104
A51069,   4,   3.0750,   0.1045,   0.2118,   0.2202,   0.1613,   0.0557,   0.0516,   0.0174
A51069,   5,   4.0071,   0.1510,   0.2184,   0.2333,   0.1613,   0.0726,   0.0672,   0.0227
A51069,   6,   3.3952,   0.1034,   0.2069,   0.2078,   0.2203,   0.0616,   0.0569,   0.0192
A51069,   7,   3.8902,   0.1154,   0.1762,   0.2361,   0.2359,   0.0353,   0.0326,   0.0110
A51069,   8,   3.4738,   0.0934,   0.1535,   0.2071,   0.1699,   0.0315,   0.0291,   0.0098
A51069,   9,   4.0935,   0.0913,   0.1174,   0.2711,   0.1495,   0.0371,   0.0343,   0.0116
A51069,  10,   2.6881,   0.0595,   0.0834,   0.2084,   0.0969,   0.0244,   0.0225,   0.0076
A51069,  11,   3.4022,   0.0673,   0.0951,   0.1172,   0.1074,   0.0308,   0.0285,   0.0096
A51069,  12,   2.5574,   0.0753,   0.0643,   0.1401,   0.0204,   0.0232,   0.0214,   0.0072
 A51069, -0.0226276554, -0.000144331774
 B51171  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
B51171,1984,  41.2760,   0.6637,   1.4858,   2.0413,   3.7224,   0.4569,   0.4227,   0.1428
B51171,1985,  40.5177,   0.7320,   1.3005,   2.0413,   3.7224,   0.4439,   0.4106,   0.1387
B51171,1986,  32.7570,   0.8871,   1.6467,   2.0413,   3.7224,   0.3632,   0.3360,   0.1135
B51171,1987,  40.0429,   0.9045,   1.5572,   2.0413,   3.7224,   0.4817,   0.4456,   0.1505
B51171,1988,  30.8124,   0.7695,   1.3383,   2.0413,   3.7224,   0.3810,   0.3525,   0.1191
B51171,1989,  41.7422,   0.8943,   1.9432,   2.0413,   3.7224,   0.4981,   0.4607,   0.1556
B51171,1990,  38.7041,   0.7245,   1.5133,   2.0413,   3.7224,   0.4257,   0.3938,   0.1330
B51171,1991,  32.3124,   0.7194,   1.3344,   2.0413,   3.7224,   0.3607,   0.3337,   0.1127
B51171,1992,  38.2827,   0.8016,   1.4331,   2.0413,   3.7224,   0.4416,   0.4085,   0.1380
B51171,1993,  42.5344,   0.9819,   1.6991,   2.0413,   3.7224,   0.4775,   0.4417,   0.1492
B51171,1994,  43.5727,   1.0141,   1.8360,   2.0413,   3.7224,   0.4862,   0.4498,   0.1520
B51171,1995,  38.3902,   1.0164,   1.6571,   2.0413,   3.7224,   0.4566,   0.4224,   0.1427
B51171,1996,  60.3564,   1.6176,   2.2017,   2.0413,   3.7224,   0.6752,   0.6246,   0.2110
B51171,1997,  35.4360,   0.9335,   1.3193,   2.0413,   3.7224,   0.3948,   0.3652,   0.1234
B51171,1998,  38.1455,   1.0089,   1.5275,   2.0413,   3.7224,   0.4731,   0.4376,   0.1478
B51171,1999,  33.4282,   0.8430,   1.2176,   2.0413,   3.7224,   0.3501,   0.3238,   0.1094
B51171,2000,  38.1781,   0.9675,   1.3862,   2.0413,   3.7224,   0.4397,   0.4067,   0.1374
B51171,2001,  32.9591,   0.9667,   1.5145,   2.0413,   3.7224,   0.3994,   0.3694,   0.1248
B51171,2002,  43.8297,   1.2286,   1.9106,   2.0413,   3.7224,   0.5290,   0.4893,   0.1653
B51171,2003,  57.5067,   1.2627,   1.9806,   2.0413,   3.7224,   0.6717,   0.6213,   0.2099
B51171,2004,  42.9614,   0.9908,   1.7265,   2.0413,   3.7224,   0.5138,   0.4752,   0.1606
B51171,2005,  34.9571,   0.8898,   1.5264,   2.0413,   3.7224,   0.3957,   0.3660,   0.1236
B51171,   1,   2.7001,   0.0586,   0.0867,   0.1414,   0.0862,   0.0245,   0.0226,   0.0076
B51171,   2,   2.5094,   0.0580,   0.0827,   0.1342,   0.1047,   0.0227,   0.0210,   0.0071
B51171,   3,   3.5388,   0.0975,   0.1422,   0.1576,   0.1831,   0.0321,   0.0297,   0.0100
B51171,   4,   3.0217,   0.0873,   0.2025,   0.1955,   0.3928,   0.0548,   0.0507,   0.0171
B51171,   5,   4.3037,   0.1389,   0.2227,   0.1997,   0.3969,   0.0780,   0.0722,   0.0244
B51171,   6,   3.4586,   0.0950,   0.1938,   0.1696,   0.5407,   0.0627,   0.0580,   0.0196
B51171,   7,   4.3981,   0.0963,   0.1869,   0.2007,   0.6450,   0.0399,   0.0369,   0.0125
B51171,   8,   3.5260,   0.0778,   0.1482,   0.1769,   0.3956,   0.0320,   0.0296,   0.0100
B51171,   9,   4.1399,   0.0767,   0.1081,   0.2271,   0.3918,   0.0375,   0.0347,   0.0117
B51171,  10,   2.4817,   0.0482,   0.0762,   0.1756,   0.2630,   0.0225,   0.0208,   0.0070
B51171,  11,   3.3953,   0.0523,   0.0847,   0.1089,   0.2952,   0.0308,   0.0285,   0.0096
B51171,  12,   2.4677,   0.0597,   0.0587,   0.1541,   0.0274,   0.0224,   0.0207,   0.0070
 B51171, -0.0294441096, -0.00266171852
 A24043  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A24043,1984,  45.8762,   1.0759,   2.2342,   2.2572,   3.0155,   0.5177,   0.4789,   0.1618
A24043,1985,  39.0082,   0.8892,   1.6064,   2.2572,   3.0155,   0.4270,   0.3950,   0.1335
A24043,1986,  33.8620,   1.0164,   1.8571,   2.2572,   3.0155,   0.3777,   0.3494,   0.1180
A24043,1987,  37.9978,   1.0684,   1.9038,   2.2572,   3.0155,   0.4558,   0.4216,   0.1424
A24043,1988,  35.5208,   0.9872,   1.6429,   2.2572,   3.0155,   0.4379,   0.4051,   0.1369
A24043,1989,  39.2197,   1.1836,   2.4147,   2.2572,   3.0155,   0.4898,   0.4531,   0.1531
A24043,1990,  44.2295,   1.1186,   2.1285,   2.2572,   3.0155,   0.4965,   0.4592,   0.1551
A24043,1991,  30.8103,   0.9878,   1.6474,   2.2572,   3.0155,   0.3337,   0.3087,   0.1043
A24043,1992,  42.6246,   1.2139,   1.9741,   2.2572,   3.0155,   0.4897,   0.4530,   0.1530
A24043,1993,  48.2821,   1.5075,   2.2239,   2.2572,   3.0155,   0.5455,   0.5046,   0.1705
A24043,1994,  44.3750,   1.3989,   2.2797,   2.2572,   3.0155,   0.4819,   0.4457,   0.1506
A24043,1995,  36.7459,   1.1328,   1.7840,   2.2572,   3.0155,   0.4309,   0.3986,   0.1347
A24043,1996,  64.4355,   2.1011,   3.1139,   2.2572,   3.0155,   0.7289,   0.6742,   0.2278
A24043,1997,  34.1320,   1.2251,   1.5417,   2.2572,   3.0155,   0.3633,   0.3361,   0.1135
A24043,1998,  42.0681,   1.6564,   2.1652,   2.2572,   3.0155,   0.5142,   0.4757,   0.1607
A24043,1999,  41.5113,   1.3177,   1.9842,   2.2572,   3.0155,   0.4439,   0.4106,   0.1387
A24043,2000,  41.4161,   1.2780,   1.6866,   2.2572,   3.0155,   0.4905,   0.4537,   0.1533
A24043,2001,  29.7160,   1.0851,   1.7758,   2.2572,   3.0155,   0.3494,   0.3232,   0.1092
A24043,2002,  41.2332,   1.2981,   1.8992,   2.2572,   3.0155,   0.4703,   0.4351,   0.1470
A24043,2003,  60.1691,   1.7174,   3.0608,   2.2572,   3.0155,   0.7160,   0.6623,   0.2238
A24043,2004,  50.0818,   1.4683,   2.5250,   2.2572,   3.0155,   0.6114,   0.5656,   0.1911
A24043,2005,  37.3656,   1.0974,   1.8681,   2.2572,   3.0155,   0.4082,   0.3776,   0.1276
A24043,   1,   3.0938,   0.0957,   0.1360,   0.1184,   0.0556,   0.0280,   0.0259,   0.0088
A24043,   2,   2.5966,   0.0829,   0.1054,   0.1241,   0.0473,   0.0235,   0.0218,   0.0074
A24043,   3,   3.9020,   0.1537,   0.2004,   0.1381,   0.1548,   0.0354,   0.0327,   0.0111
A24043,   4,   3.3050,   0.1286,   0.2710,   0.2152,   0.3185,   0.0599,   0.0554,   0.0187
A24043,   5,   4.4421,   0.1483,   0.2769,   0.2443,   0.2863,   0.0805,   0.0745,   0.0252
A24043,   6,   3.4589,   0.1090,   0.2254,   0.2515,   0.4582,   0.0627,   0.0580,   0.0196
A24043,   7,   3.8094,   0.1171,   0.1781,   0.2547,   0.5041,   0.0345,   0.0319,   0.0108
A24043,   8,   3.5512,   0.0905,   0.1630,   0.2209,   0.4695,   0.0322,   0.0298,   0.0101
A24043,   9,   4.1539,   0.1021,   0.1585,   0.2683,   0.2921,   0.0377,   0.0348,   0.0118
A24043,  10,   3.0964,   0.0687,   0.1234,   0.1879,   0.2396,   0.0281,   0.0260,   0.0088
A24043,  11,   3.5311,   0.0824,   0.1371,   0.1080,   0.1399,   0.0320,   0.0296,   0.0100
A24043,  12,   2.9086,   0.0858,   0.0847,   0.1256,   0.0496,   0.0264,   0.0244,   0.0082
 A24043, -0.0253716018,  0.00124502927
 A42055  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A42055,1984,  45.2072,   1.0262,   2.5223,   1.9522,   5.6328,   0.5199,   0.4809,   0.1625
A42055,1985,  40.8187,   0.8859,   1.9131,   1.9522,   5.6328,   0.4448,   0.4115,   0.1390
A42055,1986,  37.1595,   1.0331,   2.2403,   1.9522,   5.6328,   0.4206,   0.3890,   0.1314
A42055,1987,  36.9489,   0.9894,   1.9988,   1.9522,   5.6328,   0.4325,   0.4001,   0.1352
A42055,1988,  33.5407,   0.8918,   1.6780,   1.9522,   5.6328,   0.4076,   0.3771,   0.1274
A42055,1989,  39.4815,   1.1553,   2.6255,   1.9522,   5.6328,   0.4864,   0.4499,   0.1520
A42055,1990,  44.8262,   1.1206,   2.3191,   1.9522,   5.6328,   0.5001,   0.4626,   0.1563
A42055,1991,  31.9459,   1.0406,   1.8984,   1.9522,   5.6328,   0.3443,   0.3185,   0.1076
A42055,1992,  43.2640,   1.2420,   2.1842,   1.9522,   5.6328,   0.4851,   0.4487,   0.1516
A42055,1993,  50.6467,   1.6022,   2.4259,   1.9522,   5.6328,   0.5661,   0.5237,   0.1769
A42055,1994,  47.9636,   1.5035,   2.6868,   1.9522,   5.6328,   0.5306,   0.4908,   0.1658
A42055,1995,  36.9819,   1.1429,   1.8970,   1.9522,   5.6328,   0.4383,   0.4054,   0.1370
A42055,1996,  66.2590,   2.1867,   3.4762,   1.9522,   5.6328,   0.7504,   0.6941,   0.2345
A42055,1997,  37.3314,   1.2909,   1.7250,   1.9522,   5.6328,   0.3955,   0.3658,   0.1236
A42055,1998,  45.0373,   1.7588,   2.3888,   1.9522,   5.6328,   0.5474,   0.5064,   0.1711
A42055,1999,  42.3420,   1.4536,   2.4915,   1.9522,   5.6328,   0.4606,   0.4261,   0.1440
A42055,2000,  41.9490,   1.3185,   1.9854,   1.9522,   5.6328,   0.5139,   0.4754,   0.1606
A42055,2001,  26.8692,   1.0126,   1.8190,   1.9522,   5.6328,   0.3150,   0.2914,   0.0984
A42055,2002,  42.8936,   1.3359,   2.1462,   1.9522,   5.6328,   0.4874,   0.4509,   0.1523
A42055,2003,  59.0147,   1.7778,   3.4446,   1.9522,   5.6328,   0.7047,   0.6518,   0.2202
A42055,2004,  52.6392,   1.4828,   2.7950,   1.9522,   5.6328,   0.6310,   0.5837,   0.1972
A42055,2005,  40.5674,   1.1769,   2.1854,   1.9522,   5.6328,   0.4396,   0.4067,   0.1374
A42055,   1,   3.2934,   0.0965,   0.1542,   0.1044,   0.1342,   0.0299,   0.0276,   0.0093
A42055,   2,   2.7093,   0.0842,   0.1182,   0.1064,   0.0924,   0.0246,   0.0227,   0.0077
A42055,   3,   4.0390,   0.1629,   0.2230,   0.1190,   0.2674,   0.0366,   0.0339,   0.0114
A42055,   4,   3.4524,   0.1357,   0.3130,   0.1813,   0.5153,   0.0626,   0.0579,   0.0196
A42055,   5,   4.3244,   0.1486,   0.3015,   0.2123,   0.5078,   0.0784,   0.0725,   0.0245
A42055,   6,   3.5954,   0.1106,   0.2466,   0.2171,   0.9528,   0.0652,   0.0603,   0.0204
A42055,   7,   3.7749,   0.1148,   0.1924,   0.2144,   1.0372,   0.0342,   0.0317,   0.0107
A42055,   8,   3.6356,   0.0968,   0.1876,   0.1928,   0.8092,   0.0330,   0.0305,   0.0103
A42055,   9,   4.2451,   0.0995,   0.1773,   0.2271,   0.5102,   0.0385,   0.0356,   0.0120
A42055,  10,   3.1050,   0.0681,   0.1373,   0.1656,   0.4233,   0.0281,   0.0260,   0.0088
A42055,  11,   3.7010,   0.0867,   0.1608,   0.0927,   0.3019,   0.0335,   0.0310,   0.0105
A42055,  12,   3.0194,   0.0880,   0.0994,   0.1190,   0.0809,   0.0274,   0.0253,   0.0086
 A42055, -0.028065078,  0.00394931762
 A51820  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51820,1984,  47.9137,   1.0021,   1.6785,   1.9270,   3.7807,   0.5476,   0.5065,   0.1711
A51820,1985,  50.3758,   1.1099,   1.5283,   1.9270,   3.7807,   0.5340,   0.4940,   0.1669
A51820,1986,  34.7391,   1.1742,   1.8821,   1.9270,   3.7807,   0.3737,   0.3457,   0.1168
A51820,1987,  49.5740,   1.1597,   1.5987,   1.9270,   3.7807,   0.5961,   0.5514,   0.1863
A51820,1988,  33.6701,   1.0749,   1.6098,   1.9270,   3.7807,   0.3953,   0.3657,   0.1235
A51820,1989,  51.4272,   1.1719,   2.3241,   1.9270,   3.7807,   0.6075,   0.5619,   0.1898
A51820,1990,  48.0708,   1.1008,   1.9859,   1.9270,   3.7807,   0.5588,   0.5169,   0.1746
A51820,1991,  41.1306,   1.0285,   1.5603,   1.9270,   3.7807,   0.4406,   0.4076,   0.1377
A51820,1992,  46.6804,   1.1877,   1.7545,   1.9270,   3.7807,   0.5454,   0.5044,   0.1704
A51820,1993,  44.4195,   1.3716,   2.2074,   1.9270,   3.7807,   0.4919,   0.4550,   0.1537
A51820,1994,  44.1697,   1.1183,   1.8282,   1.9270,   3.7807,   0.4562,   0.4220,   0.1426
A51820,1995,  49.1064,   1.3731,   2.2153,   1.9270,   3.7807,   0.6207,   0.5741,   0.1940
A51820,1996,  55.9608,   1.5286,   2.1768,   1.9270,   3.7807,   0.6241,   0.5773,   0.1950
A51820,1997,  42.1230,   1.2106,   1.8631,   1.9270,   3.7807,   0.4517,   0.4178,   0.1412
A51820,1998,  48.9782,   1.3410,   1.6944,   1.9270,   3.7807,   0.5880,   0.5439,   0.1838
A51820,1999,  42.1189,   1.0084,   1.4178,   1.9270,   3.7807,   0.4291,   0.3970,   0.1341
A51820,2000,  41.2411,   1.0671,   1.3543,   1.9270,   3.7807,   0.5110,   0.4727,   0.1597
A51820,2001,  31.3393,   0.9958,   1.4588,   1.9270,   3.7807,   0.3704,   0.3426,   0.1158
A51820,2002,  38.2468,   1.2229,   1.8611,   1.9270,   3.7807,   0.4242,   0.3924,   0.1326
A51820,2003,  69.9454,   1.5512,   2.5664,   1.9270,   3.7807,   0.8093,   0.7486,   0.2529
A51820,2004,  47.5048,   1.0044,   1.6237,   1.9270,   3.7807,   0.5424,   0.5017,   0.1695
A51820,2005,  44.1764,   1.0234,   2.0717,   1.9270,   3.7807,   0.4836,   0.4474,   0.1511
A51820,   1,   3.1912,   0.0599,   0.0920,   0.1197,   0.0878,   0.0289,   0.0268,   0.0090
A51820,   2,   2.9804,   0.0623,   0.0913,   0.1094,   0.1091,   0.0270,   0.0250,   0.0084
A51820,   3,   3.8009,   0.1299,   0.1693,   0.1504,   0.1708,   0.0345,   0.0319,   0.0108
A51820,   4,   3.2750,   0.1125,   0.2215,   0.1672,   0.3378,   0.0594,   0.0549,   0.0186
A51820,   5,   4.3301,   0.1715,   0.2529,   0.2062,   0.3222,   0.0785,   0.0726,   0.0245
A51820,   6,   3.9822,   0.1266,   0.2189,   0.1890,   0.4330,   0.0722,   0.0668,   0.0226
A51820,   7,   5.0534,   0.1443,   0.2170,   0.1978,   0.8273,   0.0458,   0.0424,   0.0143
A51820,   8,   4.0078,   0.1133,   0.1754,   0.1902,   0.5819,   0.0363,   0.0336,   0.0114
A51820,   9,   4.8540,   0.0682,   0.1207,   0.2062,   0.3720,   0.0440,   0.0407,   0.0137
A51820,  10,   3.1012,   0.0587,   0.0971,   0.1775,   0.2788,   0.0281,   0.0260,   0.0088
A51820,  11,   4.0663,   0.0660,   0.1050,   0.0957,   0.2237,   0.0369,   0.0341,   0.0115
A51820,  12,   2.9443,   0.0608,   0.0690,   0.1178,   0.0364,   0.0267,   0.0247,   0.0083
 A51820, -0.015912503,  0.00153177697
 A51165  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51165,1984,  40.4382,   0.6497,   1.5114,   1.3565,  12.8731,   0.4523,   0.4184,   0.1413
A51165,1985,  43.6547,   0.7843,   1.4952,   1.3565,  12.8731,   0.4720,   0.4366,   0.1475
A51165,1986,  28.8387,   0.7676,   1.5382,   1.3565,  12.8731,   0.3187,   0.2948,   0.0996
A51165,1987,  40.6904,   0.8626,   1.5654,   1.3565,  12.8731,   0.4878,   0.4512,   0.1524
A51165,1988,  29.6711,   0.7829,   1.4302,   1.3565,  12.8731,   0.3561,   0.3294,   0.1113
A51165,1989,  43.2032,   0.8529,   2.0733,   1.3565,  12.8731,   0.5199,   0.4809,   0.1625
A51165,1990,  41.0186,   0.7239,   1.6801,   1.3565,  12.8731,   0.4612,   0.4266,   0.1441
A51165,1991,  34.6184,   0.7179,   1.5002,   1.3565,  12.8731,   0.3798,   0.3513,   0.1187
A51165,1992,  39.0528,   0.7745,   1.5370,   1.3565,  12.8731,   0.4579,   0.4235,   0.1431
A51165,1993,  40.7447,   0.9846,   1.9481,   1.3565,  12.8731,   0.4564,   0.4222,   0.1426
A51165,1994,  39.1485,   0.8740,   1.7461,   1.3565,  12.8731,   0.4246,   0.3928,   0.1327
A51165,1995,  44.0462,   1.1651,   2.0149,   1.3565,  12.8731,   0.5348,   0.4947,   0.1671
A51165,1996,  59.8178,   1.5399,   2.2715,   1.3565,  12.8731,   0.6647,   0.6149,   0.2077
A51165,1997,  37.7393,   0.9581,   1.6265,   1.3565,  12.8731,   0.4103,   0.3795,   0.1282
A51165,1998,  41.1934,   1.0366,   1.7177,   1.3565,  12.8731,   0.4990,   0.4615,   0.1559
A51165,1999,  34.8732,   0.7957,   1.2885,   1.3565,  12.8731,   0.3586,   0.3317,   0.1121
A51165,2000,  37.4517,   0.9069,   1.4024,   1.3565,  12.8731,   0.4578,   0.4235,   0.1431
A51165,2001,  29.6333,   0.8626,   1.4276,   1.3565,  12.8731,   0.3565,   0.3297,   0.1114
A51165,2002,  37.1812,   1.0267,   1.6922,   1.3565,  12.8731,   0.4264,   0.3945,   0.1333
A51165,2003,  60.0468,   1.2830,   2.1904,   1.3565,  12.8731,   0.6989,   0.6465,   0.2184
A51165,2004,  42.8510,   0.9160,   1.7223,   1.3565,  12.8731,   0.4962,   0.4590,   0.1551
A51165,2005,  36.1042,   0.8431,   1.8047,   1.3565,  12.8731,   0.3959,   0.3662,   0.1237
A51165,   1,   2.7458,   0.0508,   0.0955,   0.0685,   0.3383,   0.0249,   0.0230,   0.0078
A51165,   2,   2.4932,   0.0499,   0.0884,   0.0672,   0.3459,   0.0226,   0.0209,   0.0071
A51165,   3,   3.4950,   0.1064,   0.1615,   0.0899,   0.5849,   0.0317,   0.0293,   0.0099
A51165,   4,   3.0764,   0.0873,   0.2179,   0.1211,   1.2228,   0.0558,   0.0516,   0.0174
A51165,   5,   3.9611,   0.1395,   0.2285,   0.1512,   1.1572,   0.0718,   0.0664,   0.0224
A51165,   6,   3.4463,   0.0904,   0.1968,   0.1501,   1.6365,   0.0625,   0.0578,   0.0195
A51165,   7,   4.3577,   0.1014,   0.1823,   0.1596,   2.4268,   0.0395,   0.0365,   0.0123
A51165,   8,   3.6158,   0.0909,   0.1497,   0.1446,   1.6024,   0.0328,   0.0303,   0.0102
A51165,   9,   4.2698,   0.0551,   0.1128,   0.1646,   1.2803,   0.0387,   0.0358,   0.0121
A51165,  10,   2.5813,   0.0426,   0.0871,   0.1048,   1.2572,   0.0234,   0.0216,   0.0073
A51165,  11,   3.5035,   0.0499,   0.1007,   0.0499,   0.9267,   0.0318,   0.0294,   0.0099
A51165,  12,   2.5458,   0.0498,   0.0690,   0.0851,   0.0939,   0.0231,   0.0213,   0.0072
 A51165, -0.0286134351,  0.00206990237
 B51165  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
B51165,1984,  38.0353,   0.5923,   1.2032,   1.9021,   3.9450,   0.4236,   0.3918,   0.1324
B51165,1985,  44.3226,   0.7543,   1.2762,   1.9021,   3.9450,   0.4904,   0.4536,   0.1533
B51165,1986,  27.4236,   0.7094,   1.2324,   1.9021,   3.9450,   0.3139,   0.2904,   0.0981
B51165,1987,  36.5470,   0.7971,   1.2944,   1.9021,   3.9450,   0.4360,   0.4033,   0.1363
B51165,1988,  25.8084,   0.6562,   1.0282,   1.9021,   3.9450,   0.3166,   0.2929,   0.0989
B51165,1989,  41.1443,   0.8457,   1.5496,   1.9021,   3.9450,   0.4860,   0.4496,   0.1519
B51165,1990,  35.4401,   0.6793,   1.2629,   1.9021,   3.9450,   0.4029,   0.3727,   0.1259
